t,stamp,mug_elara,tablet_elara,laptop_elara,phone_elara,keys_elara,wallet_elara,book_elara,water_bottle_elara,remote_elara,charger_elara,backpack_elara,jacket_elara,headphones_elara,glasses_elara,notebook_elara,pen_elara,medication_bottle_elara,blanket_elara,towel_elara,lunchbox_elara
29460,d20 Sun 11:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,counter_k1,entry_hook_e1,nightstand_b1,counter_k1,couch_l1,nightstand_b1,entry_hook_e1,entry_hook_e1,bedroom_floor_b1,nightstand_b1,bedroom_floor_b1,bedroom_floor_b1,nightstand_b1,bed_b1,counter_k1,counter_k1
29520,d20 Sun 12:00,counter_k1,counter_k1,entry_table_e1,nightstand_b1,entry_hook_e1,entry_hook_e1,nightstand_b1,sink_k1,couch_l1,nightstand_b1,entry_hook_e1,person:resident_1,bedroom_floor_b1,nightstand_b1,bedroom_floor_b1,bedroom_floor_b1,nightstand_b1,bed_b1,counter_k1,counter_k1
29580,d20 Sun 13:00,counter_k1,nightstand_b1,entry_table_e1,nightstand_b1,entry_hook_e1,entry_hook_e1,nightstand_b1,counter_k1,couch_l1,nightstand_b1,entry_hook_e1,person:resident_1,bedroom_floor_b1,nightstand_b1,bedroom_floor_b1,bedroom_floor_b1,nightstand_b1,bed_b1,counter_k1,counter_k1
29640,d20 Sun 14:00,counter_k1,armchair_l1,entry_table_e1,nightstand_b1,entry_hook_e1,entry_hook_e1,armchair_l1,counter_k1,armchair_l1,nightstand_b1,entry_hook_e1,person:resident_1,bedroom_floor_b1,armchair_l1,armchair_l1,armchair_l1,nightstand_b1,bed_b1,counter_k1,cupboard_k1
29700,d20 Sun 15:00,counter_k1,armchair_l1,entry_table_e1,nightstand_b1,entry_hook_e1,entry_hook_e1,armchair_l1,counter_k1,armchair_l1,nightstand_b1,entry_hook_e1,person:resident_1,bedroom_floor_b1,armchair_l1,armchair_l1,armchair_l1,nightstand_b1,bed_b1,counter_k1,cupboard_k1
29760,d20 Sun 16:00,counter_k1,armchair_l1,entry_table_e1,nightstand_b1,entry_hook_e1,entry_hook_e1,armchair_l1,counter_k1,armchair_l1,nightstand_b1,entry_hook_e1,person:resident_1,bedroom_floor_b1,armchair_l1,armchair_l1,armchair_l1,nightstand_b1,bed_b1,counter_k1,cupboard_k1
29820,d20 Sun 17:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,entry_hook_e1,entry_hook_e1,nightstand_b1,counter_k1,coffee_table_l1,nightstand_b1,entry_hook_e1,person:resident_1,couch_l1,nightstand_b1,nightstand_b1,desk_b1,nightstand_b1,couch_l1,counter_k1,cupboard_k1
29880,d20 Sun 18:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,entry_hook_e1,entry_hook_e1,nightstand_b1,counter_k1,coffee_table_l1,nightstand_b1,entry_hook_e1,person:resident_1,couch_l1,nightstand_b1,nightstand_b1,desk_b1,nightstand_b1,couch_l1,counter_k1,cupboard_k1
29940,d20 Sun 19:00,counter_k1,coffee_table_l1,entry_table_e1,nightstand_b1,entry_hook_e1,entry_hook_e1,nightstand_b1,counter_k1,coffee_table_l1,nightstand_b1,entry_hook_e1,person:resident_1,couch_l1,nightstand_b1,nightstand_b1,desk_b1,nightstand_b1,couch_l1,counter_k1,cupboard_k1
30000,d20 Sun 20:00,sink_k1,couch_l1,entry_table_e1,bed_b1,entry_hook_e1,entry_hook_e1,coffee_table_l1,sink_k1,coffee_table_l1,nightstand_b1,entry_hook_e1,person:resident_1,coffee_table_l1,nightstand_b1,nightstand_b1,bedroom_floor_b1,nightstand_b1,couch_l1,counter_k1,cupboard_k1
30060,d20 Sun 21:00,sink_k1,couch_l1,entry_table_e1,bed_b1,entry_hook_e1,entry_hook_e1,coffee_table_l1,sink_k1,coffee_table_l1,nightstand_b1,entry_hook_e1,person:resident_1,coffee_table_l1,nightstand_b1,nightstand_b1,bedroom_floor_b1,nightstand_b1,couch_l1,counter_k1,cupboard_k1
30120,d20 Sun 22:00,sink_k1,couch_l1,entry_table_e1,bed_b1,entry_hook_e1,entry_hook_e1,coffee_table_l1,sink_k1,coffee_table_l1,nightstand_b1,entry_hook_e1,person:resident_1,coffee_table_l1,nightstand_b1,nightstand_b1,bedroom_floor_b1,nightstand_b1,couch_l1,counter_k1,cupboard_k1
30180,d20 Sun 23:00,sink_k1,couch_l1,entry_table_e1,bed_b1,entry_hook_e1,entry_hook_e1,coffee_table_l1,sink_k1,coffee_table_l1,nightstand_b1,entry_hook_e1,person:resident_1,coffee_table_l1,nightstand_b1,nightstand_b1,bedroom_floor_b1,nightstand_b1,couch_l1,counter_k1,cupboard_k1
