t,stamp,laptop_mara,phone_mara,keys_mara,wallet_mara,backpack_mara,jacket_mara,headphones_mara,glasses_mara,charger_mara,notebook_mara,pen_mara,lunchbox_mara,water_bottle_mara,umbrella_mara,mug_mara,mug_shared_1,bowl_shared_1,bowl_shared_2,plate_shared_1,plate_shared_2,book_mara,tablet_mara,remote_shared_1,blanket_mara,yoga_mat_mara,towel_mara,laundry_basket_mara,vacuum_cleaner_shared_1,pot_shared_1,pan_shared_1,hairbrush_mara,makeup_kit_mara,medication_bottle_mara,suitcase_mara,watering_can_mara
20520,d14 Mon 06:00,counter_k1,nightstand_b1,entry_table_e1,entry_table_e1,sink_k1,entry_hook_e1,kitchen_table_k1,nightstand_b1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,counter_k1,counter_k1,entry_floor_e1,counter_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,sink_k1,sink_k1,person:resident_1,coffee_table_l1,coffee_table_l1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
20580,d14 Mon 07:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,nightstand_b1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,person:resident_1,counter_k1,cupboard_k1,kitchen_table_k1,sink_k1,sink_k1,sink_k1,person:resident_1,person:resident_1,coffee_table_l1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,sink_k1,bathroom_shelf_ba1,person:resident_1,bathroom_shelf_ba1,person:resident_1,couch_l1
20640,d14 Mon 08:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,nightstand_b1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,person:resident_1,counter_k1,cupboard_k1,kitchen_table_k1,sink_k1,sink_k1,sink_k1,person:resident_1,person:resident_1,coffee_table_l1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,sink_k1,bathroom_shelf_ba1,person:resident_1,bathroom_shelf_ba1,person:resident_1,couch_l1
20700,d14 Mon 09:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,nightstand_b1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,person:resident_1,counter_k1,cupboard_k1,kitchen_table_k1,sink_k1,sink_k1,sink_k1,person:resident_1,person:resident_1,coffee_table_l1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,sink_k1,bathroom_shelf_ba1,person:resident_1,bathroom_shelf_ba1,person:resident_1,couch_l1
20760,d14 Mon 10:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,nightstand_b1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,person:resident_1,counter_k1,cupboard_k1,kitchen_table_k1,sink_k1,sink_k1,sink_k1,person:resident_1,person:resident_1,coffee_table_l1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,sink_k1,bathroom_shelf_ba1,person:resident_1,bathroom_shelf_ba1,person:resident_1,couch_l1
20820,d14 Mon 11:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,nightstand_b1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,person:resident_1,counter_k1,cupboard_k1,kitchen_table_k1,sink_k1,sink_k1,sink_k1,person:resident_1,person:resident_1,coffee_table_l1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,sink_k1,bathroom_shelf_ba1,person:resident_1,bathroom_shelf_ba1,person:resident_1,couch_l1
20880,d14 Mon 12:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,nightstand_b1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,person:resident_1,counter_k1,cupboard_k1,kitchen_table_k1,sink_k1,sink_k1,sink_k1,person:resident_1,person:resident_1,coffee_table_l1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,sink_k1,bathroom_shelf_ba1,person:resident_1,bathroom_shelf_ba1,person:resident_1,couch_l1
20940,d14 Mon 13:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,nightstand_b1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,person:resident_1,counter_k1,cupboard_k1,kitchen_table_k1,sink_k1,sink_k1,sink_k1,person:resident_1,person:resident_1,coffee_table_l1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,sink_k1,bathroom_shelf_ba1,person:resident_1,bathroom_shelf_ba1,person:resident_1,couch_l1
21000,d14 Mon 14:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,nightstand_b1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,person:resident_1,counter_k1,cupboard_k1,kitchen_table_k1,sink_k1,sink_k1,sink_k1,person:resident_1,person:resident_1,coffee_table_l1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,sink_k1,bathroom_shelf_ba1,person:resident_1,bathroom_shelf_ba1,person:resident_1,couch_l1
21060,d14 Mon 15:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,nightstand_b1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,person:resident_1,counter_k1,cupboard_k1,kitchen_table_k1,sink_k1,sink_k1,sink_k1,person:resident_1,person:resident_1,coffee_table_l1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,sink_k1,bathroom_shelf_ba1,person:resident_1,bathroom_shelf_ba1,person:resident_1,couch_l1
21120,d14 Mon 16:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,entry_hook_e1,entry_hook_e1,entry_hook_e1,nightstand_b1,person:resident_1,kitchen_table_k1,counter_k1,sink_k1,kitchen_table_k1,entry_floor_e1,counter_k1,cupboard_k1,kitchen_table_k1,sink_k1,sink_k1,kitchen_table_k1,person:resident_1,coffee_table_l1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,sink_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
21180,d14 Mon 17:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,entry_hook_e1,entry_hook_e1,entry_hook_e1,nightstand_b1,person:resident_1,kitchen_table_k1,counter_k1,sink_k1,kitchen_table_k1,entry_floor_e1,counter_k1,cupboard_k1,kitchen_table_k1,sink_k1,sink_k1,kitchen_table_k1,person:resident_1,coffee_table_l1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,sink_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
21240,d14 Mon 18:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,entry_hook_e1,entry_hook_e1,entry_hook_e1,couch_l1,person:resident_1,kitchen_table_k1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,cupboard_k1,cupboard_k1,kitchen_table_k1,sink_k1,dish_rack_k1,kitchen_table_k1,cupboard_k1,coffee_table_l1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
21300,d14 Mon 19:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,entry_hook_e1,entry_hook_e1,entry_hook_e1,coffee_table_l1,person:resident_1,kitchen_table_k1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,coffee_table_l1,cupboard_k1,kitchen_table_k1,sink_k1,dish_rack_k1,kitchen_table_k1,couch_l1,coffee_table_l1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
21360,d14 Mon 20:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,entry_hook_e1,entry_hook_e1,entry_hook_e1,coffee_table_l1,person:resident_1,kitchen_table_k1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,chair_k2,cupboard_k1,kitchen_table_k1,sink_k1,dish_rack_k1,kitchen_table_k1,couch_l1,coffee_table_l1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
21420,d14 Mon 21:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,entry_hook_e1,entry_hook_e1,entry_hook_e1,coffee_table_l1,person:resident_1,kitchen_table_k1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,chair_k2,cupboard_k1,kitchen_table_k1,sink_k1,dish_rack_k1,kitchen_table_k1,couch_l1,coffee_table_l1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,nightstand_b1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
21480,d14 Mon 22:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,entry_hook_e1,entry_hook_e1,entry_hook_e1,coffee_table_l1,person:resident_1,kitchen_table_k1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,chair_k2,cupboard_k1,kitchen_table_k1,sink_k1,dish_rack_k1,kitchen_table_k1,couch_l1,coffee_table_l1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,nightstand_b1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
21540,d14 Mon 23:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,entry_hook_e1,entry_hook_e1,entry_hook_e1,coffee_table_l1,person:resident_1,kitchen_table_k1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,chair_k2,cupboard_k1,kitchen_table_k1,sink_k1,dish_rack_k1,kitchen_table_k1,couch_l1,coffee_table_l1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,nightstand_b1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
21600,d15 Tue 00:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,entry_hook_e1,entry_hook_e1,entry_hook_e1,coffee_table_l1,person:resident_1,kitchen_table_k1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,chair_k2,cupboard_k1,kitchen_table_k1,sink_k1,dish_rack_k1,kitchen_table_k1,couch_l1,coffee_table_l1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,nightstand_b1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
21660,d15 Tue 01:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,entry_hook_e1,entry_hook_e1,entry_hook_e1,coffee_table_l1,person:resident_1,kitchen_table_k1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,chair_k2,cupboard_k1,kitchen_table_k1,sink_k1,dish_rack_k1,kitchen_table_k1,couch_l1,coffee_table_l1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,nightstand_b1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
21720,d15 Tue 02:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,entry_hook_e1,entry_hook_e1,entry_hook_e1,coffee_table_l1,person:resident_1,kitchen_table_k1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,chair_k2,cupboard_k1,kitchen_table_k1,sink_k1,dish_rack_k1,kitchen_table_k1,couch_l1,coffee_table_l1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,nightstand_b1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
21780,d15 Tue 03:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,entry_hook_e1,entry_hook_e1,entry_hook_e1,coffee_table_l1,person:resident_1,kitchen_table_k1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,chair_k2,cupboard_k1,kitchen_table_k1,sink_k1,dish_rack_k1,kitchen_table_k1,couch_l1,coffee_table_l1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,nightstand_b1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
21840,d15 Tue 04:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,entry_hook_e1,entry_hook_e1,entry_hook_e1,coffee_table_l1,person:resident_1,kitchen_table_k1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,chair_k2,cupboard_k1,kitchen_table_k1,sink_k1,dish_rack_k1,kitchen_table_k1,couch_l1,coffee_table_l1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,nightstand_b1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
21900,d15 Tue 05:00,kitchen_table_k1,kitchen_table_k1,entry_table_e1,entry_table_e1,entry_hook_e1,entry_hook_e1,entry_hook_e1,coffee_table_l1,person:resident_1,kitchen_table_k1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,chair_k2,cupboard_k1,kitchen_table_k1,sink_k1,dish_rack_k1,kitchen_table_k1,couch_l1,coffee_table_l1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,nightstand_b1,chair_k1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
21960,d15 Tue 06:00,kitchen_table_k1,nightstand_b1,entry_table_e1,entry_table_e1,entry_hook_e1,entry_hook_e1,entry_hook_e1,coffee_table_l1,person:resident_1,kitchen_table_k1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,counter_k1,cupboard_k1,kitchen_table_k1,sink_k1,dish_rack_k1,kitchen_table_k1,couch_l1,coffee_table_l1,coffee_table_l1,couch_l1,person:resident_1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,counter_k1,bedroom_floor_b1,couch_l1
22020,d15 Tue 07:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,coffee_table_l1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,person:resident_1,kitchen_table_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,counter_k1,person:resident_1,person:resident_1,coffee_table_l1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,sink_k1,bathroom_shelf_ba1,person:resident_1,counter_k1,person:resident_1,couch_l1
22080,d15 Tue 08:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,coffee_table_l1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,person:resident_1,kitchen_table_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,counter_k1,person:resident_1,person:resident_1,coffee_table_l1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,sink_k1,bathroom_shelf_ba1,person:resident_1,counter_k1,person:resident_1,couch_l1
22140,d15 Tue 09:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,coffee_table_l1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,person:resident_1,kitchen_table_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,counter_k1,person:resident_1,person:resident_1,coffee_table_l1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,sink_k1,bathroom_shelf_ba1,person:resident_1,counter_k1,person:resident_1,couch_l1
22200,d15 Tue 10:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,coffee_table_l1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,person:resident_1,kitchen_table_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,counter_k1,person:resident_1,person:resident_1,coffee_table_l1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,sink_k1,bathroom_shelf_ba1,person:resident_1,counter_k1,person:resident_1,couch_l1
22260,d15 Tue 11:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,coffee_table_l1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,person:resident_1,kitchen_table_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,counter_k1,person:resident_1,person:resident_1,coffee_table_l1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,sink_k1,bathroom_shelf_ba1,person:resident_1,counter_k1,person:resident_1,couch_l1
22320,d15 Tue 12:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,coffee_table_l1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,person:resident_1,kitchen_table_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,counter_k1,person:resident_1,person:resident_1,coffee_table_l1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,sink_k1,bathroom_shelf_ba1,person:resident_1,counter_k1,person:resident_1,couch_l1
22380,d15 Tue 13:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,cupboard_k1,person:resident_1,coffee_table_l1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,person:resident_1,kitchen_table_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,counter_k1,person:resident_1,person:resident_1,coffee_table_l1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,sink_k1,bathroom_shelf_ba1,person:resident_1,counter_k1,person:resident_1,couch_l1
22440,d15 Tue 14:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,cupboard_k1,person:resident_1,coffee_table_l1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,person:resident_1,kitchen_table_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,counter_k1,person:resident_1,person:resident_1,coffee_table_l1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,sink_k1,bathroom_shelf_ba1,person:resident_1,counter_k1,person:resident_1,couch_l1
22500,d15 Tue 15:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,cupboard_k1,person:resident_1,coffee_table_l1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,person:resident_1,kitchen_table_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,counter_k1,person:resident_1,person:resident_1,coffee_table_l1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,sink_k1,bathroom_shelf_ba1,person:resident_1,counter_k1,person:resident_1,couch_l1
22560,d15 Tue 16:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,cupboard_k1,person:resident_1,coffee_table_l1,person:resident_1,person:resident_1,counter_k1,person:resident_1,person:resident_1,person:resident_1,kitchen_table_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,counter_k1,person:resident_1,person:resident_1,coffee_table_l1,couch_l1,person:resident_1,person:resident_1,person:resident_1,entry_floor_e1,sink_k1,sink_k1,bathroom_shelf_ba1,person:resident_1,counter_k1,person:resident_1,couch_l1
22620,d15 Tue 17:00,desk_b1,entry_table_e1,person:resident_1,person:resident_1,entry_hook_e1,entry_hook_e1,kitchen_table_k1,coffee_table_l1,entry_hook_e1,chair_k1,counter_k1,sink_k1,person:resident_1,entry_floor_e1,kitchen_table_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,sink_k1,person:resident_1,coffee_table_l1,coffee_table_l1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,counter_k1,bedroom_floor_b1,couch_l1
22680,d15 Tue 18:00,desk_b1,entry_table_e1,person:resident_1,person:resident_1,entry_hook_e1,entry_hook_e1,kitchen_table_k1,coffee_table_l1,entry_hook_e1,chair_k1,counter_k1,sink_k1,person:resident_1,entry_floor_e1,kitchen_table_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,sink_k1,person:resident_1,coffee_table_l1,coffee_table_l1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,kitchen_table_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,counter_k1,bedroom_floor_b1,couch_l1
22740,d15 Tue 19:00,desk_b1,entry_table_e1,person:resident_1,person:resident_1,entry_hook_e1,entry_hook_e1,kitchen_table_k1,coffee_table_l1,entry_hook_e1,chair_k1,counter_k1,sink_k1,person:resident_1,entry_floor_e1,kitchen_table_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,sink_k1,sink_k1,person:resident_1,coffee_table_l1,coffee_table_l1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,counter_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,counter_k1,bedroom_floor_b1,couch_l1
22800,d15 Tue 20:00,desk_b1,entry_table_e1,person:resident_1,person:resident_1,entry_hook_e1,entry_hook_e1,kitchen_table_k1,coffee_table_l1,entry_hook_e1,chair_k1,counter_k1,sink_k1,person:resident_1,entry_floor_e1,kitchen_table_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,sink_k1,sink_k1,person:resident_1,coffee_table_l1,coffee_table_l1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,counter_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,counter_k1,bedroom_floor_b1,couch_l1
22860,d15 Tue 21:00,desk_b1,entry_table_e1,person:resident_1,person:resident_1,entry_hook_e1,entry_hook_e1,kitchen_table_k1,coffee_table_l1,cupboard_k1,chair_k1,counter_k1,sink_k1,person:resident_1,entry_floor_e1,kitchen_table_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,sink_k1,sink_k1,person:resident_1,coffee_table_l1,coffee_table_l1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,counter_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
22920,d15 Tue 22:00,desk_b1,entry_table_e1,person:resident_1,person:resident_1,entry_hook_e1,entry_hook_e1,kitchen_table_k1,coffee_table_l1,cupboard_k1,chair_k1,counter_k1,sink_k1,person:resident_1,entry_floor_e1,kitchen_table_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,sink_k1,sink_k1,person:resident_1,coffee_table_l1,coffee_table_l1,couch_l1,couch_l1,towel_rack_ba1,bedroom_floor_b1,entry_floor_e1,sink_k1,counter_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,bathroom_shelf_ba1,bedroom_floor_b1,couch_l1
