t,stamp,laptop_mara,phone_mara,keys_mara,wallet_mara,backpack_mara,jacket_mara,headphones_mara,glasses_mara,charger_mara,notebook_mara,pen_mara,lunchbox_mara,water_bottle_mara,umbrella_mara,mug_mara,mug_shared_1,bowl_shared_1,bowl_shared_2,plate_shared_1,plate_shared_2,book_mara,tablet_mara,remote_shared_1,blanket_mara,yoga_mat_mara,towel_mara,laundry_basket_mara,vacuum_cleaner_shared_1,pot_shared_1,pan_shared_1,hairbrush_mara,makeup_kit_mara,medication_bottle_mara,suitcase_mara,watering_can_mara
25560,d17 Thu 18:00,kitchen,living,entry,entry,entry,entry,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,entry,living,kitchen,entry,kitchen,kitchen,kitchen,entry,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
25620,d17 Thu 19:00,kitchen,living,entry,entry,entry,entry,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,entry,living,kitchen,entry,kitchen,kitchen,kitchen,entry,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
25680,d17 Thu 20:00,kitchen,living,entry,entry,entry,entry,living,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,living,kitchen,entry,kitchen,kitchen,kitchen,bedroom,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
25740,d17 Thu 21:00,kitchen,living,entry,entry,entry,entry,living,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,living,kitchen,entry,kitchen,kitchen,kitchen,bedroom,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
25800,d17 Thu 22:00,kitchen,living,entry,entry,entry,entry,living,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,living,kitchen,entry,kitchen,kitchen,kitchen,bedroom,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
25860,d17 Thu 23:00,kitchen,living,entry,entry,entry,entry,living,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,living,kitchen,entry,kitchen,kitchen,kitchen,bedroom,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
25920,d18 Fri 00:00,kitchen,bedroom,entry,entry,entry,entry,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,living,kitchen,entry,kitchen,kitchen,kitchen,bedroom,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
25980,d18 Fri 01:00,kitchen,bedroom,entry,entry,entry,entry,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,living,kitchen,entry,kitchen,kitchen,kitchen,bedroom,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
26040,d18 Fri 02:00,kitchen,bedroom,entry,entry,entry,entry,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,living,kitchen,entry,kitchen,kitchen,kitchen,bedroom,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
26100,d18 Fri 03:00,kitchen,bedroom,entry,entry,entry,entry,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,living,kitchen,entry,kitchen,kitchen,kitchen,bedroom,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
26160,d18 Fri 04:00,kitchen,bedroom,entry,entry,entry,entry,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,living,kitchen,entry,kitchen,kitchen,kitchen,bedroom,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
26220,d18 Fri 05:00,kitchen,bedroom,entry,entry,entry,entry,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,living,kitchen,entry,kitchen,kitchen,kitchen,bedroom,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
26280,d18 Fri 06:00,kitchen,kitchen,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
26340,d18 Fri 07:00,outside,outside,outside,outside,outside,outside,outside,bedroom,outside,outside,kitchen,outside,outside,outside,kitchen,kitchen,entry,kitchen,kitchen,kitchen,outside,outside,living,living,outside,outside,outside,entry,kitchen,kitchen,bathroom,outside,bathroom,outside,living
26400,d18 Fri 08:00,outside,outside,outside,outside,outside,outside,outside,bedroom,outside,outside,kitchen,outside,outside,outside,kitchen,kitchen,entry,kitchen,kitchen,kitchen,outside,outside,living,living,outside,outside,outside,entry,kitchen,kitchen,bathroom,outside,bathroom,outside,living
26460,d18 Fri 09:00,outside,outside,outside,outside,outside,outside,outside,bedroom,outside,outside,kitchen,outside,outside,outside,kitchen,kitchen,entry,kitchen,kitchen,kitchen,outside,outside,living,living,outside,outside,outside,entry,kitchen,kitchen,bathroom,outside,bathroom,outside,living
26520,d18 Fri 10:00,outside,outside,outside,outside,outside,outside,outside,bedroom,outside,outside,kitchen,outside,outside,outside,kitchen,kitchen,entry,kitchen,kitchen,kitchen,outside,outside,living,living,outside,outside,outside,entry,kitchen,kitchen,bathroom,outside,bathroom,outside,living
26580,d18 Fri 11:00,outside,outside,outside,outside,outside,outside,outside,bedroom,outside,outside,kitchen,outside,outside,outside,kitchen,kitchen,entry,kitchen,kitchen,kitchen,outside,outside,living,living,outside,outside,outside,entry,kitchen,kitchen,bathroom,outside,bathroom,outside,living
26640,d18 Fri 12:00,outside,outside,outside,outside,outside,outside,outside,bedroom,outside,outside,kitchen,outside,outside,outside,kitchen,kitchen,entry,kitchen,kitchen,kitchen,outside,outside,living,living,outside,outside,outside,entry,kitchen,kitchen,bathroom,outside,bathroom,outside,living
26700,d18 Fri 13:00,outside,outside,outside,outside,outside,outside,outside,bedroom,outside,outside,kitchen,outside,outside,outside,kitchen,kitchen,entry,kitchen,kitchen,kitchen,outside,outside,living,living,outside,outside,outside,entry,kitchen,kitchen,bathroom,outside,bathroom,outside,living
26760,d18 Fri 14:00,outside,outside,outside,outside,outside,outside,outside,bedroom,outside,outside,kitchen,outside,outside,outside,kitchen,kitchen,entry,kitchen,kitchen,kitchen,outside,outside,living,living,outside,outside,outside,entry,kitchen,kitchen,bathroom,outside,bathroom,outside,living
26820,d18 Fri 15:00,outside,outside,outside,outside,outside,outside,outside,bedroom,outside,outside,kitchen,outside,outside,outside,kitchen,kitchen,entry,kitchen,kitchen,kitchen,outside,outside,living,living,outside,outside,outside,entry,kitchen,kitchen,bathroom,outside,bathroom,outside,living
26880,d18 Fri 16:00,outside,outside,outside,outside,outside,outside,outside,bedroom,outside,outside,kitchen,outside,outside,outside,kitchen,kitchen,entry,kitchen,kitchen,kitchen,outside,outside,living,living,outside,outside,outside,entry,kitchen,kitchen,bathroom,outside,bathroom,outside,living
26940,d18 Fri 17:00,kitchen,entry,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,living,living,living,kitchen,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
27000,d18 Fri 18:00,kitchen,entry,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
27060,d18 Fri 19:00,kitchen,entry,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
27120,d18 Fri 20:00,kitchen,entry,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
27180,d18 Fri 21:00,kitchen,entry,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,living,living,living,bathroom,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
27240,d18 Fri 22:00,kitchen,entry,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,living,living,living,bathroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
27300,d18 Fri 23:00,kitchen,entry,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,living,living,living,bathroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
27360,d19 Sat 00:00,kitchen,entry,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,living,living,living,bathroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
27420,d19 Sat 01:00,kitchen,entry,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,living,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
27480,d19 Sat 02:00,kitchen,entry,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,living,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
27540,d19 Sat 03:00,kitchen,entry,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,living,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
27600,d19 Sat 04:00,kitchen,entry,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,living,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
27660,d19 Sat 05:00,kitchen,entry,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,living,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
27720,d19 Sat 06:00,kitchen,entry,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,living,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
27780,d19 Sat 07:00,kitchen,entry,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,living,living,living,bedroom,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
27840,d19 Sat 08:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,living,living,living,outside,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
27900,d19 Sat 09:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
27960,d19 Sat 10:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
28020,d19 Sat 11:00,kitchen,kitchen,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
28080,d19 Sat 12:00,kitchen,kitchen,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
28140,d19 Sat 13:00,outside,outside,outside,outside,outside,outside,outside,bedroom,outside,outside,kitchen,outside,outside,outside,kitchen,kitchen,entry,kitchen,kitchen,kitchen,outside,outside,living,living,outside,outside,outside,entry,kitchen,kitchen,bedroom,outside,bathroom,outside,living
28200,d19 Sat 14:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,bathroom,kitchen,kitchen,entry,kitchen,kitchen,kitchen,living,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
28260,d19 Sat 15:00,kitchen,bedroom,entry,entry,entry,entry,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bathroom,living,kitchen,entry,kitchen,kitchen,kitchen,living,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
28320,d19 Sat 16:00,kitchen,bedroom,entry,entry,entry,entry,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bathroom,living,kitchen,entry,kitchen,kitchen,kitchen,living,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
28380,d19 Sat 17:00,kitchen,bedroom,entry,entry,entry,entry,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bathroom,living,kitchen,entry,kitchen,kitchen,kitchen,living,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
28440,d19 Sat 18:00,kitchen,bedroom,entry,entry,entry,entry,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bathroom,living,kitchen,entry,kitchen,kitchen,kitchen,kitchen,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
28500,d19 Sat 19:00,kitchen,bedroom,entry,entry,entry,entry,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bathroom,living,kitchen,entry,kitchen,kitchen,kitchen,kitchen,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
28560,d19 Sat 20:00,kitchen,bedroom,entry,entry,entry,entry,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bathroom,living,kitchen,entry,kitchen,kitchen,kitchen,kitchen,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bedroom,bathroom,bathroom,bedroom,living
28620,d19 Sat 21:00,kitchen,bedroom,entry,entry,entry,entry,living,living,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,living,kitchen,entry,kitchen,kitchen,kitchen,bathroom,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
28680,d19 Sat 22:00,kitchen,bedroom,entry,kitchen,entry,entry,living,living,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,living,kitchen,entry,kitchen,kitchen,kitchen,bathroom,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
28740,d19 Sat 23:00,kitchen,bedroom,entry,kitchen,entry,entry,living,living,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,living,kitchen,entry,kitchen,kitchen,kitchen,bathroom,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
28800,d20 Sun 00:00,kitchen,bedroom,entry,kitchen,entry,entry,living,living,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,living,kitchen,entry,kitchen,kitchen,kitchen,bathroom,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
28860,d20 Sun 01:00,kitchen,kitchen,entry,kitchen,entry,entry,living,living,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,living,kitchen,entry,kitchen,kitchen,kitchen,bedroom,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
28920,d20 Sun 02:00,kitchen,kitchen,entry,kitchen,entry,entry,living,living,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,living,kitchen,entry,kitchen,kitchen,kitchen,bedroom,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
28980,d20 Sun 03:00,kitchen,kitchen,entry,kitchen,entry,entry,living,living,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,living,kitchen,entry,kitchen,kitchen,kitchen,bedroom,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
29040,d20 Sun 04:00,kitchen,kitchen,entry,kitchen,entry,entry,living,living,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,living,kitchen,entry,kitchen,kitchen,kitchen,bedroom,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
29100,d20 Sun 05:00,kitchen,kitchen,entry,kitchen,entry,entry,living,living,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,living,kitchen,entry,kitchen,kitchen,kitchen,bedroom,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
29160,d20 Sun 06:00,kitchen,kitchen,entry,kitchen,entry,entry,living,living,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,living,kitchen,entry,kitchen,kitchen,kitchen,bedroom,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
29220,d20 Sun 07:00,kitchen,kitchen,entry,kitchen,entry,entry,living,living,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,living,kitchen,entry,kitchen,kitchen,kitchen,bedroom,living,living,living,living,bathroom,bedroom,entry,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
29280,d20 Sun 08:00,outside,outside,outside,outside,outside,outside,outside,living,outside,outside,kitchen,outside,outside,outside,kitchen,kitchen,entry,kitchen,kitchen,kitchen,outside,outside,living,living,outside,outside,outside,entry,kitchen,kitchen,bathroom,outside,bathroom,outside,living
29340,d20 Sun 09:00,outside,outside,outside,outside,outside,outside,outside,living,outside,outside,kitchen,outside,outside,outside,kitchen,kitchen,entry,kitchen,kitchen,kitchen,outside,outside,living,living,outside,outside,outside,entry,kitchen,kitchen,bathroom,outside,bathroom,outside,living
29400,d20 Sun 10:00,kitchen,bedroom,entry,entry,entry,entry,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,living,living,living,living,living,living,living,living,kitchen,kitchen,bathroom,bathroom,bathroom,bedroom,living
