t,stamp,laptop_mara,phone_mara,keys_mara,wallet_mara,backpack_mara,charger_mara,headphones_mara,notebook_mara,pen_mara,mug_mara,water_bottle_mara,glasses_mara,book_mara,jacket_mara,umbrella_mara,lunchbox_mara,yoga_mat_mara,gaming_controller_mara,remote_shared_1,blanket_shared_1,plate_shared_1,bowl_shared_1,mug_shared_1,pot_shared_1,pan_shared_1,laundry_basket_mara,towel_mara,vacuum_cleaner_shared_1,watering_can_mara,hairbrush_mara,medication_bottle_mara,suitcase_mara
32400,d22 Tue 12:00,kitchen,bedroom,kitchen,entry,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,kitchen,bedroom,living,entry,kitchen,kitchen,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
32460,d22 Tue 13:00,bedroom,bedroom,kitchen,entry,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,kitchen,bedroom,living,entry,bedroom,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
32520,d22 Tue 14:00,bedroom,bedroom,kitchen,entry,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,kitchen,bedroom,living,entry,bedroom,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
32580,d22 Tue 15:00,bedroom,kitchen,kitchen,entry,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,living,entry,bedroom,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
32640,d22 Tue 16:00,bedroom,outside,outside,outside,outside,bedroom,bedroom,bedroom,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,outside,outside
32700,d22 Tue 17:00,bedroom,outside,outside,outside,outside,bedroom,bedroom,bedroom,outside,kitchen,outside,outside,living,outside,outside,outside,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,outside,outside
32760,d22 Tue 18:00,bedroom,bedroom,entry,kitchen,bedroom,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,living,entry,entry,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
32820,d22 Tue 19:00,bedroom,bedroom,entry,kitchen,bedroom,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,living,entry,entry,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
32880,d22 Tue 20:00,bedroom,bedroom,entry,living,bedroom,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,living,entry,entry,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
32940,d22 Tue 21:00,bedroom,bedroom,entry,living,bedroom,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,living,entry,entry,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
33000,d22 Tue 22:00,bedroom,bedroom,entry,living,bedroom,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,bedroom,entry,entry,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
33060,d22 Tue 23:00,bedroom,bedroom,entry,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,bedroom,entry,entry,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
33120,d23 Wed 00:00,bedroom,bedroom,entry,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,bedroom,entry,entry,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
33180,d23 Wed 01:00,bedroom,bedroom,entry,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,bedroom,entry,entry,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
33240,d23 Wed 02:00,bedroom,bedroom,entry,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,bedroom,entry,entry,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
33300,d23 Wed 03:00,bedroom,bedroom,entry,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,bedroom,entry,entry,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
33360,d23 Wed 04:00,bedroom,bedroom,entry,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,bedroom,entry,entry,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
33420,d23 Wed 05:00,bedroom,bedroom,entry,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,bedroom,entry,entry,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
33480,d23 Wed 06:00,bedroom,bedroom,entry,bathroom,bedroom,bedroom,bedroom,kitchen,kitchen,kitchen,kitchen,bedroom,bedroom,entry,entry,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
33540,d23 Wed 07:00,bedroom,bedroom,entry,bedroom,bedroom,kitchen,bedroom,kitchen,kitchen,bedroom,kitchen,bedroom,bedroom,entry,entry,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
33600,d23 Wed 08:00,bedroom,bedroom,entry,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,kitchen,bedroom,bedroom,entry,entry,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
33660,d23 Wed 09:00,bedroom,bedroom,entry,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,kitchen,bedroom,bedroom,entry,entry,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
33720,d23 Wed 10:00,bedroom,bedroom,entry,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,kitchen,bedroom,bedroom,entry,entry,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
33780,d23 Wed 11:00,bedroom,bedroom,entry,bedroom,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,entry,kitchen,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
33840,d23 Wed 12:00,bedroom,kitchen,entry,kitchen,kitchen,kitchen,kitchen,bedroom,bedroom,bedroom,kitchen,bedroom,bedroom,entry,kitchen,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
33900,d23 Wed 13:00,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,kitchen,bedroom,bedroom,entry,kitchen,kitchen,living,kitchen,kitchen,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
33960,d23 Wed 14:00,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,kitchen,bedroom,bedroom,entry,kitchen,kitchen,living,kitchen,kitchen,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
34020,d23 Wed 15:00,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,kitchen,kitchen,bedroom,bedroom,entry,kitchen,kitchen,living,kitchen,kitchen,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
34080,d23 Wed 16:00,kitchen,kitchen,entry,kitchen,entry,bedroom,kitchen,kitchen,kitchen,kitchen,entry,bedroom,bedroom,entry,kitchen,kitchen,living,kitchen,kitchen,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
34140,d23 Wed 17:00,kitchen,kitchen,entry,kitchen,entry,bedroom,kitchen,kitchen,kitchen,kitchen,entry,bedroom,bedroom,entry,kitchen,kitchen,living,kitchen,kitchen,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
34200,d23 Wed 18:00,kitchen,kitchen,entry,kitchen,entry,bedroom,kitchen,kitchen,kitchen,kitchen,entry,bedroom,bedroom,entry,kitchen,kitchen,living,kitchen,kitchen,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
34260,d23 Wed 19:00,kitchen,kitchen,entry,kitchen,entry,bedroom,kitchen,kitchen,kitchen,kitchen,entry,bedroom,bedroom,entry,kitchen,kitchen,living,kitchen,kitchen,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
34320,d23 Wed 20:00,kitchen,kitchen,entry,kitchen,entry,bedroom,kitchen,kitchen,kitchen,kitchen,entry,bedroom,bedroom,entry,kitchen,kitchen,living,kitchen,kitchen,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
34380,d23 Wed 21:00,kitchen,kitchen,entry,kitchen,entry,bedroom,kitchen,kitchen,kitchen,kitchen,entry,bedroom,bedroom,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
34440,d23 Wed 22:00,kitchen,kitchen,entry,kitchen,entry,bedroom,kitchen,kitchen,kitchen,kitchen,entry,bedroom,bedroom,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
34500,d23 Wed 23:00,kitchen,kitchen,entry,kitchen,entry,bedroom,kitchen,kitchen,kitchen,kitchen,entry,bedroom,bedroom,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
34560,d24 Thu 00:00,kitchen,kitchen,entry,kitchen,entry,bedroom,kitchen,kitchen,kitchen,kitchen,entry,bedroom,bedroom,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
34620,d24 Thu 01:00,kitchen,kitchen,entry,kitchen,entry,bedroom,kitchen,kitchen,kitchen,kitchen,entry,bedroom,bedroom,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
34680,d24 Thu 02:00,kitchen,kitchen,entry,kitchen,entry,bedroom,kitchen,kitchen,kitchen,kitchen,entry,bedroom,bedroom,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
34740,d24 Thu 03:00,kitchen,kitchen,entry,kitchen,entry,bedroom,kitchen,kitchen,kitchen,kitchen,entry,bedroom,bedroom,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
34800,d24 Thu 04:00,kitchen,kitchen,entry,kitchen,entry,bedroom,kitchen,kitchen,kitchen,kitchen,entry,bedroom,bedroom,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
34860,d24 Thu 05:00,kitchen,kitchen,entry,kitchen,entry,bedroom,kitchen,kitchen,kitchen,kitchen,entry,bedroom,bedroom,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
34920,d24 Thu 06:00,kitchen,kitchen,entry,kitchen,entry,bedroom,kitchen,kitchen,kitchen,kitchen,entry,bedroom,bedroom,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,bedroom,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,kitchen,bedroom
34980,d24 Thu 07:00,kitchen,kitchen,entry,kitchen,entry,bedroom,kitchen,kitchen,kitchen,kitchen,entry,bedroom,bedroom,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
35040,d24 Thu 08:00,bedroom,kitchen,entry,kitchen,entry,bedroom,bedroom,bedroom,kitchen,bedroom,entry,bedroom,bedroom,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
35100,d24 Thu 09:00,bedroom,kitchen,entry,kitchen,entry,bedroom,bedroom,bedroom,kitchen,bedroom,entry,bedroom,bedroom,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
35160,d24 Thu 10:00,bedroom,kitchen,entry,kitchen,entry,bedroom,bedroom,bedroom,kitchen,bedroom,entry,bedroom,bedroom,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
35220,d24 Thu 11:00,bedroom,bedroom,entry,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
35280,d24 Thu 12:00,bedroom,bedroom,entry,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
35340,d24 Thu 13:00,bedroom,kitchen,entry,kitchen,kitchen,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
35400,d24 Thu 14:00,bedroom,kitchen,entry,kitchen,kitchen,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
35460,d24 Thu 15:00,bedroom,kitchen,entry,kitchen,kitchen,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
35520,d24 Thu 16:00,kitchen,bedroom,entry,kitchen,bedroom,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
35580,d24 Thu 17:00,kitchen,bedroom,entry,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
35640,d24 Thu 18:00,kitchen,bedroom,entry,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
35700,d24 Thu 19:00,kitchen,bedroom,entry,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
35760,d24 Thu 20:00,kitchen,bedroom,entry,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
35820,d24 Thu 21:00,kitchen,bedroom,entry,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
35880,d24 Thu 22:00,kitchen,bedroom,entry,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
35940,d24 Thu 23:00,kitchen,bedroom,entry,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
36000,d25 Fri 00:00,kitchen,bedroom,entry,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
36060,d25 Fri 01:00,kitchen,bedroom,entry,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
36120,d25 Fri 02:00,kitchen,bedroom,entry,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
36180,d25 Fri 03:00,kitchen,bedroom,entry,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
36240,d25 Fri 04:00,kitchen,bedroom,entry,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
36300,d25 Fri 05:00,kitchen,bedroom,entry,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
36360,d25 Fri 06:00,kitchen,bedroom,entry,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bedroom,kitchen,bedroom
36420,d25 Fri 07:00,kitchen,bedroom,entry,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
36480,d25 Fri 08:00,bedroom,bedroom,entry,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
36540,d25 Fri 09:00,bedroom,bedroom,entry,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
36600,d25 Fri 10:00,bedroom,bedroom,entry,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
36660,d25 Fri 11:00,bedroom,kitchen,entry,kitchen,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,entry,kitchen,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
36720,d25 Fri 12:00,bedroom,kitchen,entry,kitchen,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,entry,kitchen,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
36780,d25 Fri 13:00,bedroom,bedroom,entry,kitchen,kitchen,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
36840,d25 Fri 14:00,bedroom,bedroom,entry,kitchen,kitchen,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
36900,d25 Fri 15:00,bedroom,bedroom,entry,kitchen,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
36960,d25 Fri 16:00,bedroom,bedroom,entry,kitchen,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
37020,d25 Fri 17:00,bedroom,bedroom,entry,kitchen,kitchen,bedroom,bedroom,bedroom,bedroom,kitchen,bedroom,bedroom,bedroom,entry,kitchen,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
37080,d25 Fri 18:00,bedroom,outside,outside,outside,outside,bedroom,bedroom,bedroom,outside,kitchen,outside,outside,bedroom,outside,outside,outside,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,outside,outside
37140,d25 Fri 19:00,bedroom,outside,outside,outside,outside,bedroom,bedroom,bedroom,outside,kitchen,outside,outside,bedroom,outside,outside,outside,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,outside,outside
37200,d25 Fri 20:00,bedroom,outside,outside,outside,outside,bedroom,bedroom,bedroom,outside,kitchen,outside,outside,bedroom,outside,outside,outside,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,outside,outside
37260,d25 Fri 21:00,bedroom,outside,outside,outside,outside,bedroom,bedroom,bedroom,outside,kitchen,outside,outside,bedroom,outside,outside,outside,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,outside,outside
37320,d25 Fri 22:00,bedroom,outside,outside,outside,outside,bedroom,bedroom,bedroom,outside,kitchen,outside,outside,bedroom,outside,outside,outside,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,outside,outside
37380,d25 Fri 23:00,bedroom,bedroom,entry,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,entry,entry,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
37440,d26 Sat 00:00,bedroom,bedroom,entry,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,entry,entry,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
37500,d26 Sat 01:00,bedroom,bedroom,entry,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,entry,entry,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
37560,d26 Sat 02:00,bedroom,bedroom,entry,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,entry,entry,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
37620,d26 Sat 03:00,bedroom,bedroom,entry,bedroom,bedroom,bedroom,bedroom,bedroom,bedroom,kitchen,kitchen,bedroom,bedroom,entry,entry,kitchen,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom,bathroom,entry,kitchen,bathroom,kitchen,bedroom
