t,stamp,laptop_mara,phone_mara,keys_mara,wallet_mara,backpack_mara,charger_mara,headphones_mara,notebook_mara,pen_mara,mug_mara,water_bottle_mara,glasses_mara,book_mara,jacket_mara,umbrella_mara,lunchbox_mara,yoga_mat_mara,gaming_controller_mara,remote_shared_1,blanket_shared_1,plate_shared_1,bowl_shared_1,mug_shared_1,pot_shared_1,pan_shared_1,laundry_basket_mara,towel_mara,vacuum_cleaner_shared_1,watering_can_mara,hairbrush_mara,medication_bottle_mara,suitcase_mara
23640,d16 Wed 10:00,kitchen_table_k1,kitchen_table_k1,entry_hook_e1,entry_table_e1,desk_b1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,kitchen_table_k1,cupboard_k1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,sink_k1,counter_k1,cupboard_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
23700,d16 Wed 11:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,desk_b1,kitchen_table_k1,cupboard_k1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,sink_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
23760,d16 Wed 12:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,desk_b1,kitchen_table_k1,desk_b1,kitchen_table_k1,kitchen_table_k1,desk_b1,cupboard_k1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,chair_k2,bedroom_floor_b1
23820,d16 Wed 13:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,kitchen_table_k1,desk_b1,cupboard_k1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,chair_k2,bedroom_floor_b1
23880,d16 Wed 14:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,kitchen_table_k1,desk_b1,cupboard_k1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,chair_k2,bedroom_floor_b1
23940,d16 Wed 15:00,kitchen_table_k1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,desk_b1,kitchen_table_k1,person:resident_1,desk_b1,person:resident_1,person:resident_1,cupboard_k1,person:resident_1,person:resident_1,person:resident_1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,person:resident_1,person:resident_1
24000,d16 Wed 16:00,kitchen_table_k1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,desk_b1,kitchen_table_k1,person:resident_1,desk_b1,person:resident_1,person:resident_1,cupboard_k1,person:resident_1,person:resident_1,person:resident_1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,person:resident_1,person:resident_1
24060,d16 Wed 17:00,kitchen_table_k1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,desk_b1,kitchen_table_k1,person:resident_1,desk_b1,person:resident_1,person:resident_1,cupboard_k1,person:resident_1,person:resident_1,person:resident_1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,person:resident_1,person:resident_1
24120,d16 Wed 18:00,dish_rack_k1,couch_l1,entry_hook_e1,entry_table_e1,entry_floor_e1,desk_b1,desk_b1,counter_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,cupboard_k1,entry_hook_e1,person:resident_1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
24180,d16 Wed 19:00,dish_rack_k1,couch_l1,entry_hook_e1,entry_table_e1,entry_floor_e1,desk_b1,desk_b1,counter_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,cupboard_k1,entry_hook_e1,person:resident_1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
24240,d16 Wed 20:00,dish_rack_k1,couch_l1,entry_hook_e1,entry_table_e1,entry_floor_e1,desk_b1,desk_b1,counter_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,cupboard_k1,entry_hook_e1,person:resident_1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
24300,d16 Wed 21:00,dish_rack_k1,couch_l1,entry_hook_e1,entry_table_e1,entry_floor_e1,desk_b1,desk_b1,counter_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,person:resident_1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
24360,d16 Wed 22:00,dish_rack_k1,couch_l1,entry_hook_e1,entry_table_e1,entry_floor_e1,desk_b1,desk_b1,counter_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,person:resident_1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
24420,d16 Wed 23:00,dish_rack_k1,couch_l1,entry_hook_e1,entry_table_e1,entry_floor_e1,desk_b1,desk_b1,counter_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,person:resident_1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
24480,d17 Thu 00:00,dish_rack_k1,couch_l1,entry_hook_e1,entry_table_e1,entry_floor_e1,desk_b1,desk_b1,counter_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,person:resident_1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
24540,d17 Thu 01:00,dish_rack_k1,couch_l1,entry_hook_e1,entry_table_e1,entry_floor_e1,desk_b1,desk_b1,counter_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,person:resident_1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
24600,d17 Thu 02:00,dish_rack_k1,couch_l1,entry_hook_e1,entry_table_e1,entry_floor_e1,desk_b1,desk_b1,counter_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,person:resident_1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
24660,d17 Thu 03:00,dish_rack_k1,couch_l1,entry_hook_e1,entry_table_e1,entry_floor_e1,desk_b1,desk_b1,counter_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,person:resident_1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
24720,d17 Thu 04:00,dish_rack_k1,couch_l1,entry_hook_e1,entry_table_e1,entry_floor_e1,desk_b1,desk_b1,counter_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,person:resident_1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
24780,d17 Thu 05:00,dish_rack_k1,couch_l1,entry_hook_e1,entry_table_e1,entry_floor_e1,desk_b1,desk_b1,counter_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,person:resident_1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
24840,d17 Thu 06:00,dish_rack_k1,couch_l1,entry_hook_e1,entry_table_e1,entry_floor_e1,desk_b1,desk_b1,counter_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,counter_k1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
24900,d17 Thu 07:00,dish_rack_k1,couch_l1,entry_hook_e1,entry_table_e1,entry_floor_e1,desk_b1,desk_b1,counter_k1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,counter_k1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,sink_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
24960,d17 Thu 08:00,desk_b1,couch_l1,entry_hook_e1,entry_table_e1,entry_floor_e1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,counter_k1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,sink_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
25020,d17 Thu 09:00,desk_b1,couch_l1,entry_hook_e1,entry_table_e1,entry_floor_e1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,counter_k1,nightstand_b1,nightstand_b1,entry_hook_e1,counter_k1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,sink_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
25080,d17 Thu 10:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,dish_rack_k1,desk_b1,kitchen_table_k1,kitchen_table_k1,desk_b1,desk_b1,desk_b1,desk_b1,nightstand_b1,entry_hook_e1,counter_k1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,sink_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
25140,d17 Thu 11:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,dish_rack_k1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,nightstand_b1,entry_hook_e1,counter_k1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,sink_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
25200,d17 Thu 12:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,dish_rack_k1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,nightstand_b1,entry_hook_e1,counter_k1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,sink_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
25260,d17 Thu 13:00,desk_b1,kitchen_table_k1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,desk_b1,desk_b1,kitchen_table_k1,desk_b1,kitchen_table_k1,desk_b1,nightstand_b1,entry_hook_e1,counter_k1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
25320,d17 Thu 14:00,desk_b1,kitchen_table_k1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,desk_b1,desk_b1,kitchen_table_k1,desk_b1,kitchen_table_k1,desk_b1,nightstand_b1,entry_hook_e1,counter_k1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
25380,d17 Thu 15:00,desk_b1,kitchen_table_k1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,desk_b1,desk_b1,kitchen_table_k1,desk_b1,kitchen_table_k1,desk_b1,nightstand_b1,entry_hook_e1,counter_k1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
25440,d17 Thu 16:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,kitchen_table_k1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,nightstand_b1,entry_hook_e1,counter_k1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
25500,d17 Thu 17:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,kitchen_table_k1,desk_b1,desk_b1,kitchen_table_k1,sink_k1,kitchen_table_k1,nightstand_b1,entry_hook_e1,counter_k1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
25560,d17 Thu 18:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,kitchen_table_k1,desk_b1,desk_b1,kitchen_table_k1,sink_k1,kitchen_table_k1,nightstand_b1,entry_hook_e1,counter_k1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
25620,d17 Thu 19:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,kitchen_table_k1,counter_k1,desk_b1,kitchen_table_k1,sink_k1,kitchen_table_k1,nightstand_b1,entry_hook_e1,counter_k1,cupboard_k1,couch_l1,kitchen_table_k1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
25680,d17 Thu 20:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,desk_b1,kitchen_table_k1,sink_k1,kitchen_table_k1,nightstand_b1,entry_hook_e1,counter_k1,counter_k1,couch_l1,couch_l1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
25740,d17 Thu 21:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,desk_b1,kitchen_table_k1,sink_k1,kitchen_table_k1,nightstand_b1,entry_hook_e1,counter_k1,counter_k1,couch_l1,couch_l1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
25800,d17 Thu 22:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,desk_b1,kitchen_table_k1,sink_k1,kitchen_table_k1,nightstand_b1,entry_hook_e1,counter_k1,counter_k1,couch_l1,couch_l1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
25860,d17 Thu 23:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,desk_b1,kitchen_table_k1,sink_k1,kitchen_table_k1,nightstand_b1,entry_hook_e1,counter_k1,counter_k1,couch_l1,couch_l1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
25920,d18 Fri 00:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,desk_b1,kitchen_table_k1,sink_k1,kitchen_table_k1,nightstand_b1,entry_hook_e1,counter_k1,counter_k1,couch_l1,couch_l1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
25980,d18 Fri 01:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,desk_b1,kitchen_table_k1,sink_k1,kitchen_table_k1,nightstand_b1,entry_hook_e1,counter_k1,counter_k1,couch_l1,couch_l1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
26040,d18 Fri 02:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,desk_b1,kitchen_table_k1,sink_k1,kitchen_table_k1,nightstand_b1,entry_hook_e1,counter_k1,counter_k1,couch_l1,couch_l1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
26100,d18 Fri 03:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,desk_b1,kitchen_table_k1,sink_k1,kitchen_table_k1,nightstand_b1,entry_hook_e1,counter_k1,counter_k1,couch_l1,couch_l1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
26160,d18 Fri 04:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,desk_b1,kitchen_table_k1,sink_k1,kitchen_table_k1,nightstand_b1,entry_hook_e1,counter_k1,counter_k1,couch_l1,couch_l1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
26220,d18 Fri 05:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,desk_b1,kitchen_table_k1,sink_k1,kitchen_table_k1,nightstand_b1,entry_hook_e1,counter_k1,counter_k1,couch_l1,couch_l1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
26280,d18 Fri 06:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,kitchen_table_k1,dish_rack_k1,desk_b1,kitchen_table_k1,sink_k1,kitchen_table_k1,nightstand_b1,dish_rack_k1,counter_k1,counter_k1,couch_l1,couch_l1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
26340,d18 Fri 07:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,dish_rack_k1,kitchen_table_k1,nightstand_b1,dish_rack_k1,counter_k1,counter_k1,couch_l1,couch_l1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
26400,d18 Fri 08:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,dish_rack_k1,kitchen_table_k1,nightstand_b1,dish_rack_k1,counter_k1,counter_k1,couch_l1,couch_l1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
26460,d18 Fri 09:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,dish_rack_k1,kitchen_table_k1,nightstand_b1,dish_rack_k1,counter_k1,counter_k1,couch_l1,couch_l1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
26520,d18 Fri 10:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,dish_rack_k1,kitchen_table_k1,nightstand_b1,dish_rack_k1,counter_k1,counter_k1,couch_l1,couch_l1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
26580,d18 Fri 11:00,desk_b1,kitchen_table_k1,entry_hook_e1,entry_table_e1,kitchen_table_k1,desk_b1,kitchen_table_k1,desk_b1,desk_b1,desk_b1,kitchen_table_k1,desk_b1,nightstand_b1,dish_rack_k1,counter_k1,counter_k1,couch_l1,couch_l1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
26640,d18 Fri 12:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,desk_b1,nightstand_b1,dish_rack_k1,counter_k1,counter_k1,couch_l1,couch_l1,couch_l1,couch_l1,sink_k1,kitchen_table_k1,counter_k1,cupboard_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
26700,d18 Fri 13:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,desk_b1,desk_b1,kitchen_table_k1,desk_b1,kitchen_table_k1,desk_b1,nightstand_b1,dish_rack_k1,counter_k1,counter_k1,couch_l1,couch_l1,couch_l1,couch_l1,sink_k1,desk_b1,counter_k1,cupboard_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
