t,stamp,laptop_nia,phone_nia,keys_nia,wallet_nia,backpack_nia,water_bottle_nia,notebook_nia,pen_nia,mug_nia,book_nia,blanket_nia,charger_nia,jacket_nia,laundry_basket_nia,laptop_mateo,phone_mateo,keys_mateo,wallet_mateo,backpack_mateo,headphones_mateo,notebook_mateo,pen_mateo,mug_mateo,gaming_controller_mateo,charger_mateo,jacket_mateo,phone_priya,keys_priya,wallet_priya,backpack_priya,water_bottle_priya,jacket_priya,umbrella_priya,yoga_mat_priya,lunchbox_priya,hairbrush_priya,medication_bottle_priya,bowl_shared_1,plate_shared_1,plate_shared_2,pot_shared_1,pan_shared_1,remote_shared_1,vacuum_cleaner_shared_1,towel_shared_1,laundry_basket_shared_1
23340,d16 Wed 05:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,bedroom_2,kitchen,living,bedroom_2,bedroom_3,kitchen,kitchen,living,bedroom_2,kitchen,entry,entry,bedroom_3,bathroom,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
23400,d16 Wed 06:00,kitchen,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,living,bedroom_1,entry,bedroom_1,outside,kitchen,outside,outside,outside,outside,bedroom_3,kitchen,bedroom_2,living,bedroom_2,outside,entry,entry,bedroom_3,bathroom,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
23460,d16 Wed 07:00,kitchen,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,living,bedroom_1,entry,bedroom_1,outside,kitchen,outside,outside,outside,outside,bedroom_3,kitchen,bedroom_2,living,bedroom_2,outside,entry,entry,bedroom_3,bathroom,kitchen,kitchen,entry,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
23520,d16 Wed 08:00,outside,outside,outside,outside,outside,kitchen,outside,bedroom_3,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,kitchen,outside,outside,outside,outside,bedroom_3,kitchen,bedroom_2,living,bedroom_2,outside,entry,entry,bedroom_3,bathroom,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
23580,d16 Wed 09:00,outside,outside,outside,outside,outside,kitchen,outside,bedroom_3,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,kitchen,outside,outside,outside,outside,bedroom_3,kitchen,bedroom_2,living,bedroom_2,outside,entry,entry,bedroom_3,bathroom,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
23640,d16 Wed 10:00,outside,outside,outside,outside,outside,kitchen,outside,bedroom_3,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,kitchen,outside,outside,outside,outside,bedroom_3,kitchen,bedroom_2,living,bedroom_2,outside,entry,entry,bedroom_3,bathroom,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
23700,d16 Wed 11:00,outside,outside,outside,outside,outside,kitchen,outside,bedroom_3,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,kitchen,outside,outside,outside,outside,bedroom_3,kitchen,bedroom_2,living,bedroom_2,outside,entry,entry,bedroom_3,bathroom,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
23760,d16 Wed 12:00,outside,outside,outside,outside,outside,kitchen,outside,bedroom_3,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,kitchen,outside,outside,outside,outside,bedroom_3,kitchen,bedroom_2,living,bedroom_2,outside,entry,entry,bedroom_3,bathroom,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
23820,d16 Wed 13:00,outside,outside,outside,outside,outside,kitchen,outside,bedroom_3,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,kitchen,outside,outside,outside,outside,bedroom_3,kitchen,bedroom_2,living,bedroom_2,outside,entry,entry,bedroom_3,bathroom,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
23880,d16 Wed 14:00,outside,outside,outside,outside,outside,kitchen,outside,bedroom_3,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,kitchen,outside,outside,outside,outside,bedroom_3,kitchen,bedroom_2,living,bedroom_2,outside,entry,entry,bedroom_3,bathroom,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
23940,d16 Wed 15:00,outside,outside,outside,outside,outside,kitchen,outside,bedroom_3,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,kitchen,outside,outside,outside,outside,bedroom_3,kitchen,kitchen,living,bedroom_2,outside,entry,entry,bedroom_3,bathroom,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
24000,d16 Wed 16:00,outside,outside,outside,outside,outside,kitchen,outside,bedroom_3,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,kitchen,outside,outside,outside,outside,bedroom_3,kitchen,living,living,bedroom_2,outside,outside,outside,outside,outside,outside,outside,outside,living,outside,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
24060,d16 Wed 17:00,bedroom_1,bedroom_1,entry,kitchen,bedroom_1,kitchen,bedroom_1,bedroom_3,kitchen,living,living,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_3,kitchen,kitchen,living,living,kitchen,outside,outside,outside,outside,outside,outside,outside,living,outside,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
24120,d16 Wed 18:00,bedroom_1,bedroom_1,entry,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_3,kitchen,living,living,living,kitchen,outside,outside,outside,outside,outside,outside,outside,living,outside,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
24180,d16 Wed 19:00,kitchen,bedroom_1,entry,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,kitchen,bedroom_2,bedroom_2,living,bedroom_3,kitchen,living,living,living,kitchen,outside,outside,outside,outside,outside,outside,outside,living,outside,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
24240,d16 Wed 20:00,kitchen,bedroom_1,entry,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,kitchen,bedroom_2,bedroom_2,living,bedroom_3,kitchen,living,living,living,kitchen,outside,outside,outside,outside,outside,outside,outside,living,outside,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
24300,d16 Wed 21:00,kitchen,bedroom_1,entry,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,kitchen,bedroom_2,bedroom_2,living,bedroom_3,kitchen,living,living,living,kitchen,outside,outside,outside,outside,outside,outside,outside,living,outside,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
24360,d16 Wed 22:00,kitchen,bedroom_1,entry,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,kitchen,bedroom_2,bedroom_2,living,bedroom_3,kitchen,living,living,living,kitchen,outside,outside,outside,outside,outside,outside,outside,living,outside,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
24420,d16 Wed 23:00,kitchen,bedroom_1,entry,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,kitchen,bedroom_2,bedroom_2,living,bedroom_3,kitchen,living,living,living,kitchen,outside,outside,outside,outside,outside,outside,outside,living,outside,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
24480,d17 Thu 00:00,kitchen,bedroom_1,entry,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,kitchen,bedroom_2,bedroom_2,living,bedroom_3,kitchen,living,living,living,kitchen,outside,outside,outside,outside,outside,outside,outside,living,outside,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
24540,d17 Thu 01:00,kitchen,bedroom_1,entry,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,kitchen,bedroom_2,bedroom_2,living,bedroom_3,kitchen,living,living,living,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
24600,d17 Thu 02:00,kitchen,bedroom_1,entry,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,kitchen,bedroom_2,bedroom_2,living,bedroom_3,kitchen,living,living,living,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
24660,d17 Thu 03:00,kitchen,bedroom_1,entry,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,kitchen,bedroom_2,bedroom_2,living,bedroom_3,kitchen,living,living,living,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
24720,d17 Thu 04:00,kitchen,bedroom_1,entry,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,kitchen,bedroom_2,bedroom_2,living,bedroom_3,kitchen,living,living,living,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
24780,d17 Thu 05:00,kitchen,bedroom_1,entry,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,kitchen,bedroom_2,bedroom_2,living,bedroom_3,kitchen,living,living,living,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
24840,d17 Thu 06:00,kitchen,bedroom_1,entry,kitchen,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,kitchen,bedroom_2,bedroom_2,living,bedroom_3,kitchen,living,living,living,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
24900,d17 Thu 07:00,outside,outside,outside,outside,outside,kitchen,outside,kitchen,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,outside,outside,outside,outside,outside,bedroom_3,kitchen,kitchen,living,living,outside,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
24960,d17 Thu 08:00,outside,outside,outside,outside,outside,kitchen,outside,kitchen,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,outside,outside,outside,outside,outside,bedroom_3,kitchen,kitchen,living,living,outside,outside,outside,bedroom_3,outside,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
25020,d17 Thu 09:00,outside,outside,outside,outside,outside,kitchen,outside,kitchen,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,outside,outside,outside,outside,outside,bedroom_3,kitchen,kitchen,living,living,outside,outside,outside,bedroom_3,outside,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
25080,d17 Thu 10:00,bedroom_1,entry,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,outside,outside,outside,outside,outside,outside,bedroom_2,kitchen,kitchen,kitchen,living,outside,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
25140,d17 Thu 11:00,bedroom_1,entry,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,living,bedroom_2,bedroom_2,bedroom_2,living,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
25200,d17 Thu 12:00,bedroom_1,entry,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,living,bedroom_2,bedroom_2,bedroom_2,living,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
25260,d17 Thu 13:00,bedroom_1,entry,entry,bedroom_1,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,living,bedroom_1,entry,bedroom_1,bedroom_2,living,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,kitchen,bedroom_2,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
25320,d17 Thu 14:00,bedroom_1,entry,entry,bedroom_1,kitchen,bedroom_1,bedroom_1,bedroom_1,kitchen,bedroom_1,living,bedroom_1,entry,bedroom_1,bedroom_2,entry,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,bedroom_2,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
25380,d17 Thu 15:00,bedroom_1,entry,entry,bedroom_1,kitchen,bedroom_1,bedroom_1,bedroom_1,kitchen,bedroom_1,living,bedroom_1,entry,bedroom_1,living,entry,kitchen,bedroom_2,bedroom_2,living,bedroom_2,kitchen,kitchen,living,living,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
25440,d17 Thu 16:00,bedroom_1,outside,outside,outside,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,living,bedroom_1,entry,bedroom_1,living,entry,kitchen,bedroom_2,bedroom_2,living,bedroom_2,kitchen,kitchen,living,living,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
25500,d17 Thu 17:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,living,bedroom_1,entry,bedroom_1,living,entry,kitchen,bedroom_2,bedroom_2,living,bedroom_2,kitchen,kitchen,living,living,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
25560,d17 Thu 18:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,living,bedroom_1,entry,bedroom_1,living,entry,kitchen,bedroom_2,bedroom_2,living,bedroom_2,kitchen,kitchen,living,living,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
25620,d17 Thu 19:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,living,bedroom_1,entry,bedroom_1,living,entry,kitchen,bedroom_2,bedroom_2,living,bedroom_2,kitchen,kitchen,living,living,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
25680,d17 Thu 20:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,living,bedroom_1,entry,bedroom_1,living,entry,kitchen,bedroom_2,bedroom_2,living,bedroom_2,kitchen,kitchen,living,living,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
25740,d17 Thu 21:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,living,bedroom_1,entry,bedroom_1,living,entry,kitchen,bedroom_2,bedroom_2,living,bedroom_2,kitchen,kitchen,living,living,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
25800,d17 Thu 22:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,living,bedroom_1,entry,bedroom_1,living,entry,kitchen,bedroom_2,bedroom_2,living,bedroom_2,kitchen,kitchen,living,living,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
25860,d17 Thu 23:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,living,bedroom_1,entry,bedroom_1,living,entry,kitchen,bedroom_2,bedroom_2,living,bedroom_2,kitchen,kitchen,living,living,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
25920,d18 Fri 00:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,living,bedroom_1,entry,bedroom_1,living,entry,kitchen,bedroom_2,bedroom_2,living,bedroom_2,kitchen,kitchen,living,living,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
25980,d18 Fri 01:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,living,bedroom_1,entry,bedroom_1,living,entry,kitchen,bedroom_2,bedroom_2,living,bedroom_2,kitchen,kitchen,living,living,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
26040,d18 Fri 02:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,living,bedroom_1,entry,bedroom_1,living,entry,kitchen,bedroom_2,bedroom_2,living,bedroom_2,kitchen,kitchen,living,living,kitchen,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
26100,d18 Fri 03:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,living,bedroom_1,entry,bedroom_1,living,entry,kitchen,bedroom_2,bedroom_2,living,bedroom_2,kitchen,kitchen,living,living,kitchen,outside,outside,bedroom_3,outside,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
26160,d18 Fri 04:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,living,bedroom_1,entry,bedroom_1,living,entry,kitchen,bedroom_2,bedroom_2,living,bedroom_2,kitchen,kitchen,living,living,kitchen,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
26220,d18 Fri 05:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,living,bedroom_1,entry,bedroom_1,living,living,kitchen,bedroom_2,bedroom_2,living,bedroom_2,kitchen,kitchen,living,living,kitchen,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
26280,d18 Fri 06:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,bedroom_1,living,bedroom_1,entry,bedroom_1,living,living,kitchen,bedroom_2,bedroom_2,living,bedroom_2,kitchen,kitchen,living,living,kitchen,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
26340,d18 Fri 07:00,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,kitchen,bedroom_1,living,bedroom_1,outside,bedroom_1,outside,outside,kitchen,outside,outside,outside,bedroom_2,kitchen,living,living,living,outside,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
26400,d18 Fri 08:00,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,kitchen,bedroom_1,living,bedroom_1,outside,bedroom_1,outside,outside,kitchen,outside,outside,outside,bedroom_2,kitchen,living,living,living,outside,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
26460,d18 Fri 09:00,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,kitchen,bedroom_1,living,bedroom_1,outside,bedroom_1,outside,outside,kitchen,outside,outside,outside,bedroom_2,kitchen,living,living,living,outside,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
26520,d18 Fri 10:00,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,kitchen,bedroom_1,living,bedroom_1,outside,bedroom_1,outside,outside,kitchen,outside,outside,outside,bedroom_2,kitchen,living,living,living,outside,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bedroom_3
