t,stamp,laptop_nia,phone_nia,keys_nia,wallet_nia,backpack_nia,water_bottle_nia,notebook_nia,pen_nia,mug_nia,book_nia,blanket_nia,charger_nia,jacket_nia,laundry_basket_nia,laptop_mateo,phone_mateo,keys_mateo,wallet_mateo,backpack_mateo,headphones_mateo,notebook_mateo,pen_mateo,mug_mateo,gaming_controller_mateo,charger_mateo,jacket_mateo,phone_priya,keys_priya,wallet_priya,backpack_priya,water_bottle_priya,jacket_priya,umbrella_priya,yoga_mat_priya,lunchbox_priya,hairbrush_priya,medication_bottle_priya,bowl_shared_1,plate_shared_1,plate_shared_2,pot_shared_1,pan_shared_1,remote_shared_1,vacuum_cleaner_shared_1,towel_shared_1,laundry_basket_shared_1
25800,d17 Thu 22:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,kitchen_table_k1,cupboard_k1,bed_b1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,entry_floor_e1,chair_k2,desk_b2,bedroom_floor_b2,coffee_table_l1,desk_b2,chair_k1,sink_k1,couch_l1,couch_l1,chair_k2,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,sink_k1,cupboard_k1,sink_k1,sink_k1,couch_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
25860,d17 Thu 23:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,kitchen_table_k1,cupboard_k1,bed_b1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,entry_floor_e1,chair_k2,desk_b2,bedroom_floor_b2,coffee_table_l1,desk_b2,chair_k1,sink_k1,couch_l1,couch_l1,chair_k2,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,sink_k1,cupboard_k1,sink_k1,sink_k1,couch_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
25920,d18 Fri 00:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,kitchen_table_k1,cupboard_k1,bed_b1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,entry_floor_e1,chair_k2,desk_b2,bedroom_floor_b2,coffee_table_l1,desk_b2,chair_k1,sink_k1,couch_l1,couch_l1,chair_k2,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,sink_k1,cupboard_k1,sink_k1,sink_k1,couch_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
25980,d18 Fri 01:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,kitchen_table_k1,cupboard_k1,bed_b1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,entry_floor_e1,chair_k2,desk_b2,bedroom_floor_b2,coffee_table_l1,desk_b2,chair_k1,sink_k1,couch_l1,couch_l1,chair_k2,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,sink_k1,cupboard_k1,sink_k1,sink_k1,couch_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
26040,d18 Fri 02:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,kitchen_table_k1,cupboard_k1,bed_b1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,entry_floor_e1,chair_k2,desk_b2,bedroom_floor_b2,coffee_table_l1,desk_b2,chair_k1,sink_k1,couch_l1,couch_l1,chair_k2,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,sink_k1,cupboard_k1,sink_k1,sink_k1,couch_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
26100,d18 Fri 03:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,kitchen_table_k1,cupboard_k1,bed_b1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,entry_floor_e1,chair_k2,desk_b2,bedroom_floor_b2,coffee_table_l1,desk_b2,chair_k1,sink_k1,couch_l1,couch_l1,chair_k2,person:resident_3,person:resident_3,desk_b3,person:resident_3,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,sink_k1,cupboard_k1,sink_k1,sink_k1,couch_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
26160,d18 Fri 04:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,kitchen_table_k1,cupboard_k1,bed_b1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,entry_floor_e1,chair_k2,desk_b2,bedroom_floor_b2,coffee_table_l1,desk_b2,chair_k1,sink_k1,couch_l1,couch_l1,chair_k2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,sink_k1,cupboard_k1,sink_k1,sink_k1,couch_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
26220,d18 Fri 05:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,kitchen_table_k1,cupboard_k1,bed_b1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,couch_l1,chair_k2,desk_b2,bedroom_floor_b2,coffee_table_l1,desk_b2,chair_k1,sink_k1,couch_l1,couch_l1,chair_k2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,sink_k1,cupboard_k1,sink_k1,sink_k1,couch_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
26280,d18 Fri 06:00,kitchen_table_k1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,kitchen_table_k1,counter_k1,bed_b1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,couch_l1,chair_k2,desk_b2,bedroom_floor_b2,coffee_table_l1,desk_b2,chair_k1,counter_k1,couch_l1,couch_l1,chair_k2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,dish_rack_k1,cupboard_k1,sink_k1,sink_k1,couch_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
26340,d18 Fri 07:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,person:resident_1,kitchen_table_k1,dish_rack_k1,bed_b1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,chair_k2,person:resident_2,person:resident_2,person:resident_2,desk_b2,chair_k1,coffee_table_l1,couch_l1,couch_l1,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,desk_b3,entry_table_e1,sink_k1,cupboard_k1,sink_k1,sink_k1,couch_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
26400,d18 Fri 08:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,person:resident_1,kitchen_table_k1,dish_rack_k1,bed_b1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,chair_k2,person:resident_2,person:resident_2,person:resident_2,desk_b2,chair_k1,coffee_table_l1,couch_l1,couch_l1,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,desk_b3,entry_table_e1,sink_k1,cupboard_k1,sink_k1,sink_k1,couch_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
26460,d18 Fri 09:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,person:resident_1,kitchen_table_k1,dish_rack_k1,bed_b1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,chair_k2,person:resident_2,person:resident_2,person:resident_2,desk_b2,chair_k1,coffee_table_l1,couch_l1,couch_l1,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,desk_b3,entry_table_e1,sink_k1,cupboard_k1,sink_k1,sink_k1,couch_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
26520,d18 Fri 10:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,person:resident_1,kitchen_table_k1,dish_rack_k1,bed_b1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,chair_k2,person:resident_2,person:resident_2,person:resident_2,desk_b2,chair_k1,coffee_table_l1,couch_l1,couch_l1,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,desk_b3,entry_table_e1,sink_k1,cupboard_k1,sink_k1,sink_k1,couch_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
26580,d18 Fri 11:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,person:resident_1,kitchen_table_k1,dish_rack_k1,bed_b1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,chair_k2,person:resident_2,person:resident_2,person:resident_2,desk_b2,chair_k1,coffee_table_l1,couch_l1,couch_l1,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,desk_b3,entry_table_e1,sink_k1,cupboard_k1,sink_k1,sink_k1,couch_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
26640,d18 Fri 12:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,person:resident_1,kitchen_table_k1,dish_rack_k1,bed_b1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,chair_k2,person:resident_2,person:resident_2,person:resident_2,desk_b2,chair_k1,coffee_table_l1,couch_l1,couch_l1,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,desk_b3,entry_table_e1,sink_k1,cupboard_k1,sink_k1,sink_k1,couch_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
26700,d18 Fri 13:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,person:resident_1,kitchen_table_k1,dish_rack_k1,bed_b1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,chair_k2,person:resident_2,person:resident_2,person:resident_2,desk_b2,chair_k1,coffee_table_l1,couch_l1,couch_l1,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,desk_b3,entry_table_e1,sink_k1,cupboard_k1,sink_k1,sink_k1,couch_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
26760,d18 Fri 14:00,kitchen_table_k1,entry_table_e1,entry_table_e1,chair_k1,chair_k1,desk_b1,desk_b1,bedroom_floor_b2,dish_rack_k1,bed_b1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,nightstand_b2,bed_b2,chair_k2,person:resident_2,bed_b2,bed_b2,bedroom_floor_b2,chair_k1,coffee_table_l1,bedroom_floor_b2,desk_b2,chair_k2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,desk_b3,entry_table_e1,sink_k1,cupboard_k1,sink_k1,sink_k1,couch_l1,entry_floor_e1,bathroom_shelf_ba1,bedroom_floor_b3
26820,d18 Fri 15:00,desk_b1,desk_b1,entry_table_e1,chair_k1,chair_k1,desk_b1,desk_b1,bedroom_floor_b1,sink_k1,bed_b1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,nightstand_b2,nightstand_b2,entry_table_e1,desk_b2,bed_b2,bed_b2,bedroom_floor_b1,chair_k1,coffee_table_l1,bedroom_floor_b1,desk_b2,chair_k2,desk_b3,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,desk_b3,entry_table_e1,dish_rack_k1,kitchen_table_k1,sink_k1,sink_k1,couch_l1,entry_floor_e1,towel_rack_ba1,bathroom_shelf_ba1
26880,d18 Fri 16:00,desk_b1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,desk_b1,dish_rack_k1,bed_b1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,nightstand_b2,nightstand_b2,entry_table_e1,desk_b2,bed_b2,bed_b2,desk_b2,chair_k1,coffee_table_l1,game_shelf_l1,desk_b2,chair_k2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,entry_hook_e1,couch_l1,person:resident_3,desk_b3,desk_b3,entry_table_e1,dish_rack_k1,sink_k1,sink_k1,dish_rack_k1,couch_l1,entry_floor_e1,towel_rack_ba1,bathroom_shelf_ba1
26940,d18 Fri 17:00,desk_b1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,desk_b1,dish_rack_k1,bookshelf_l1,armchair_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,nightstand_b2,nightstand_b2,entry_table_e1,desk_b2,bed_b2,bed_b2,desk_b2,chair_k1,coffee_table_l1,game_shelf_l1,desk_b2,chair_k2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,entry_hook_e1,couch_l1,person:resident_3,desk_b3,desk_b3,entry_table_e1,dish_rack_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
27000,d18 Fri 18:00,desk_b1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,desk_b1,dish_rack_k1,bookshelf_l1,armchair_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,nightstand_b2,nightstand_b2,entry_table_e1,desk_b2,bed_b2,bed_b2,desk_b2,chair_k1,coffee_table_l1,game_shelf_l1,desk_b2,chair_k2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,entry_hook_e1,couch_l1,person:resident_3,desk_b3,desk_b3,entry_table_e1,dish_rack_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
27060,d18 Fri 19:00,desk_b1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,desk_b1,dish_rack_k1,bookshelf_l1,armchair_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,nightstand_b2,nightstand_b2,entry_table_e1,desk_b2,bed_b2,bed_b2,desk_b2,chair_k1,coffee_table_l1,game_shelf_l1,desk_b2,chair_k2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,entry_hook_e1,couch_l1,person:resident_3,desk_b3,desk_b3,entry_table_e1,dish_rack_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
27120,d18 Fri 20:00,desk_b1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,desk_b1,dish_rack_k1,bookshelf_l1,armchair_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,nightstand_b2,nightstand_b2,entry_table_e1,desk_b2,bed_b2,bed_b2,desk_b2,chair_k1,coffee_table_l1,game_shelf_l1,desk_b2,chair_k2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,entry_hook_e1,couch_l1,person:resident_3,desk_b3,desk_b3,entry_table_e1,dish_rack_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
27180,d18 Fri 21:00,desk_b1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,desk_b1,dish_rack_k1,bookshelf_l1,armchair_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,nightstand_b2,nightstand_b2,entry_table_e1,desk_b2,bed_b2,bed_b2,desk_b2,chair_k1,coffee_table_l1,game_shelf_l1,desk_b2,chair_k2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,entry_hook_e1,couch_l1,person:resident_3,desk_b3,desk_b3,entry_table_e1,dish_rack_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
27240,d18 Fri 22:00,desk_b1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,desk_b1,dish_rack_k1,bookshelf_l1,armchair_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,nightstand_b2,nightstand_b2,entry_table_e1,desk_b2,bed_b2,bed_b2,desk_b2,chair_k1,coffee_table_l1,game_shelf_l1,desk_b2,chair_k2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,entry_hook_e1,couch_l1,person:resident_3,desk_b3,desk_b3,entry_table_e1,dish_rack_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
27300,d18 Fri 23:00,desk_b1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,desk_b1,dish_rack_k1,bookshelf_l1,armchair_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,nightstand_b2,nightstand_b2,entry_table_e1,desk_b2,bed_b2,bed_b2,desk_b2,chair_k1,coffee_table_l1,game_shelf_l1,desk_b2,chair_k2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,entry_hook_e1,couch_l1,person:resident_3,desk_b3,desk_b3,entry_table_e1,dish_rack_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
27360,d19 Sat 00:00,desk_b1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,desk_b1,dish_rack_k1,bookshelf_l1,armchair_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,nightstand_b2,nightstand_b2,entry_table_e1,desk_b2,bed_b2,bed_b2,desk_b2,chair_k1,coffee_table_l1,game_shelf_l1,desk_b2,chair_k2,desk_b3,desk_b3,desk_b3,desk_b3,entry_table_e1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,dish_rack_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
27420,d19 Sat 01:00,desk_b1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,desk_b1,dish_rack_k1,bookshelf_l1,armchair_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,nightstand_b2,nightstand_b2,entry_table_e1,desk_b2,bed_b2,bed_b2,desk_b2,chair_k1,coffee_table_l1,game_shelf_l1,desk_b2,chair_k2,desk_b3,desk_b3,desk_b3,desk_b3,entry_table_e1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,dish_rack_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
27480,d19 Sat 02:00,desk_b1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,desk_b1,dish_rack_k1,bookshelf_l1,armchair_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,nightstand_b2,nightstand_b2,entry_table_e1,desk_b2,bed_b2,bed_b2,desk_b2,chair_k1,coffee_table_l1,game_shelf_l1,desk_b2,chair_k2,desk_b3,desk_b3,desk_b3,desk_b3,entry_table_e1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,dish_rack_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
27540,d19 Sat 03:00,desk_b1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,desk_b1,dish_rack_k1,bookshelf_l1,armchair_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,nightstand_b2,nightstand_b2,entry_table_e1,desk_b2,bed_b2,bed_b2,desk_b2,chair_k1,coffee_table_l1,game_shelf_l1,desk_b2,chair_k2,desk_b3,desk_b3,desk_b3,desk_b3,entry_table_e1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,dish_rack_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
27600,d19 Sat 04:00,desk_b1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,desk_b1,dish_rack_k1,bookshelf_l1,armchair_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,nightstand_b2,nightstand_b2,entry_table_e1,desk_b2,bed_b2,bed_b2,desk_b2,chair_k1,coffee_table_l1,game_shelf_l1,desk_b2,chair_k2,entry_table_e1,entry_table_e1,desk_b3,bathroom_shelf_ba1,entry_table_e1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,dish_rack_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
27660,d19 Sat 05:00,desk_b1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,desk_b1,dish_rack_k1,bookshelf_l1,armchair_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,nightstand_b2,nightstand_b2,entry_table_e1,desk_b2,bed_b2,bed_b2,desk_b2,chair_k1,coffee_table_l1,game_shelf_l1,desk_b2,chair_k2,entry_table_e1,entry_table_e1,desk_b3,bathroom_shelf_ba1,entry_table_e1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,dish_rack_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
27720,d19 Sat 06:00,desk_b1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,desk_b1,dish_rack_k1,bookshelf_l1,armchair_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,nightstand_b2,nightstand_b2,entry_table_e1,desk_b2,bed_b2,bed_b2,desk_b2,chair_k1,coffee_table_l1,game_shelf_l1,desk_b2,chair_k2,entry_table_e1,entry_table_e1,desk_b3,bathroom_shelf_ba1,entry_table_e1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,dish_rack_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
27780,d19 Sat 07:00,desk_b1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,desk_b1,dish_rack_k1,bookshelf_l1,armchair_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,nightstand_b2,nightstand_b2,entry_table_e1,desk_b2,bed_b2,bed_b2,desk_b2,chair_k1,coffee_table_l1,game_shelf_l1,desk_b2,chair_k2,entry_table_e1,entry_table_e1,desk_b3,bathroom_shelf_ba1,entry_table_e1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,dish_rack_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
27840,d19 Sat 08:00,desk_b1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,desk_b1,dish_rack_k1,bookshelf_l1,armchair_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,nightstand_b2,nightstand_b2,entry_table_e1,desk_b2,bed_b2,bed_b2,desk_b2,chair_k1,coffee_table_l1,game_shelf_l1,desk_b2,chair_k2,entry_table_e1,entry_table_e1,desk_b3,bathroom_shelf_ba1,entry_table_e1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,dish_rack_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
27900,d19 Sat 09:00,desk_b1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,desk_b1,dish_rack_k1,bookshelf_l1,armchair_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,nightstand_b2,nightstand_b2,entry_table_e1,desk_b2,bed_b2,bed_b2,desk_b2,chair_k1,coffee_table_l1,game_shelf_l1,desk_b2,chair_k2,entry_table_e1,entry_table_e1,desk_b3,bathroom_shelf_ba1,entry_table_e1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,dish_rack_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
27960,d19 Sat 10:00,desk_b1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,desk_b1,dish_rack_k1,bookshelf_l1,armchair_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,nightstand_b2,nightstand_b2,entry_table_e1,desk_b2,bed_b2,bed_b2,desk_b2,chair_k1,coffee_table_l1,game_shelf_l1,desk_b2,chair_k2,entry_table_e1,entry_table_e1,desk_b3,bathroom_shelf_ba1,entry_table_e1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,kitchen_table_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bathroom_shelf_ba1
28020,d19 Sat 11:00,desk_b1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,desk_b1,desk_b1,cupboard_k1,bookshelf_l1,armchair_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,nightstand_b2,nightstand_b2,entry_table_e1,desk_b2,bed_b2,bed_b2,coffee_table_l1,coffee_table_l1,sink_k1,game_shelf_l1,desk_b2,chair_k2,entry_table_e1,entry_table_e1,desk_b3,bathroom_shelf_ba1,entry_table_e1,chair_k2,entry_hook_e1,coffee_table_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,sink_k1,sink_k1,sink_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bathroom_shelf_ba1
