t,stamp,mug_sarah,mug_david,mug_shared_1,bowl_shared_1,bowl_shared_2,plate_shared_1,plate_shared_2,laptop_sarah,laptop_leo,phone_sarah,phone_david,phone_leo,phone_mia,tablet_david,keys_sarah,keys_david,keys_leo,wallet_sarah,wallet_david,backpack_leo,backpack_mia,headphones_leo,gaming_controller_leo,glasses_sarah,notebook_mia,pen_mia,toy_mia,blanket_mia,water_bottle_shared,jacket_david,vacuum_cleaner_shared,laundry_basket_shared,remote_shared
28800,d20 Sun 00:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,bedroom_1,living,bedroom_2,kitchen,living,bedroom_1,kitchen,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,living,bedroom_3,kitchen,living,kitchen,entry,living
28860,d20 Sun 01:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,bedroom_1,living,bedroom_2,kitchen,living,bedroom_1,kitchen,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,living,bedroom_3,kitchen,living,kitchen,entry,living
28920,d20 Sun 02:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,bedroom_1,living,bedroom_2,kitchen,living,bedroom_1,kitchen,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,living,bedroom_3,kitchen,living,kitchen,entry,living
28980,d20 Sun 03:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,bedroom_1,living,bedroom_2,kitchen,living,bedroom_1,kitchen,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,living,bedroom_3,kitchen,living,kitchen,entry,living
29040,d20 Sun 04:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,bedroom_1,living,bedroom_2,kitchen,living,bedroom_1,kitchen,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,living,bedroom_3,kitchen,living,kitchen,entry,living
29100,d20 Sun 05:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,bedroom_1,living,bedroom_2,kitchen,living,bedroom_1,kitchen,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,living,bedroom_3,kitchen,living,kitchen,entry,living
29160,d20 Sun 06:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,bedroom_1,living,bedroom_2,kitchen,living,bedroom_1,kitchen,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,living,bedroom_3,kitchen,living,kitchen,entry,living
29220,d20 Sun 07:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,kitchen,bedroom_2,kitchen,kitchen,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,living,bedroom_3,kitchen,kitchen,kitchen,entry,living
29280,d20 Sun 08:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,kitchen,living,living,kitchen,living,bedroom_2,kitchen,living,bedroom_2,living,bedroom_3,living,kitchen,living,living,living,living,living,living,kitchen,living,living
29340,d20 Sun 09:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,entry,living,kitchen,living,bedroom_2,kitchen,living,bedroom_2,entry,bedroom_3,living,kitchen,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,living,living
29400,d20 Sun 10:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,living,kitchen,living,bedroom_2,kitchen,living,bedroom_2,living,bedroom_3,living,kitchen,living,living,living,living,living,kitchen,kitchen,living,living
29460,d20 Sun 11:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,living,kitchen,living,bedroom_2,kitchen,living,bedroom_2,living,kitchen,living,kitchen,living,living,living,living,living,kitchen,kitchen,living,living
29520,d20 Sun 12:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,living,kitchen,living,bedroom_2,kitchen,living,bedroom_2,living,kitchen,living,kitchen,living,living,living,living,living,kitchen,kitchen,living,living
29580,d20 Sun 13:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,living,kitchen,living,bedroom_2,kitchen,living,bedroom_2,living,kitchen,living,kitchen,living,living,living,living,living,kitchen,kitchen,living,living
29640,d20 Sun 14:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,living,kitchen,living,bedroom_2,kitchen,living,bedroom_2,living,kitchen,living,kitchen,living,living,living,living,living,kitchen,kitchen,entry,living
29700,d20 Sun 15:00,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,kitchen,living,living,kitchen,living,bedroom_2,kitchen,living,bedroom_2,living,kitchen,living,kitchen,living,living,living,living,living,living,living,entry,living
29760,d20 Sun 16:00,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,kitchen,living,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,living,living,living,living,kitchen,entry,living
29820,d20 Sun 17:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_2,kitchen,living,bedroom_2,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,living,bedroom_2,entry,kitchen,living,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,living,kitchen,entry,living
29880,d20 Sun 18:00,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,bedroom_2,living,living,kitchen,living,bedroom_2,kitchen,living,bedroom_2,living,kitchen,living,kitchen,kitchen,kitchen,living,living,living,living,living,kitchen,living
29940,d20 Sun 19:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,kitchen,living,living,kitchen,living,kitchen,living,living,kitchen,living,bedroom_2,living,living,living,bedroom_3,bedroom_3,bedroom_3,living,living,living,living,kitchen,living,living
30000,d20 Sun 20:00,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,living,bedroom_3,living,kitchen,living,living,bedroom_1,living,bedroom_2,bedroom_3,bedroom_2,bedroom_3,bedroom_3,bedroom_3,entry,living,bedroom_3,living,living,kitchen,living,living
30060,d20 Sun 21:00,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,living,bedroom_3,living,bedroom_1,living,living,bedroom_1,living,bedroom_2,bedroom_3,bedroom_2,bedroom_2,bedroom_3,bedroom_3,entry,bedroom_3,living,living,living,kitchen,living,living
30120,d20 Sun 22:00,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,living,bedroom_3,living,bedroom_1,living,living,bedroom_1,living,bedroom_2,bedroom_3,bedroom_2,bedroom_2,bedroom_3,bedroom_3,entry,bedroom_3,living,living,living,kitchen,living,living
30180,d20 Sun 23:00,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,living,bedroom_3,living,bedroom_1,living,living,bedroom_1,living,bedroom_2,bedroom_3,bedroom_2,bedroom_2,bedroom_3,bedroom_3,entry,bedroom_3,living,living,living,kitchen,living,living
