agent,belief,policy,episode_id,household_id,day_index,question_id,object_id,object_class,t_query,answer_receptacle,truth_receptacle,correct,confidence,budget_before,budget_spent,budget_after,forced_answer,belief_accuracy
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0805,umbrella_1,umbrella,979843,entry_floor_e1,entry_floor_e1,True,1.0,15,1,14,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0721,mug_1,mug,979870,couch_l1,couch_l1,True,1.0,14,2,12,False,0.9411764705882353
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0807,plate_1,plate,980767,coffee_table_l1,coffee_table_l1,True,1.0,12,1,11,False,0.9411764705882353
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0735,umbrella_1,umbrella,981341,entry_floor_e1,entry_floor_e1,True,1.0,11,1,10,False,0.8823529411764706
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0760,plate_1,plate,981347,coffee_table_l1,coffee_table_l1,True,1.0,10,1,9,False,0.9411764705882353
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0725,water_bottle_1,water_bottle,981643,counter_k1,counter_k1,True,1.0,9,1,8,False,0.9411764705882353
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0754,phone_marisol,phone,981702,counter_k1,counter_k1,True,1.0,8,1,7,False,0.9411764705882353
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0750,headphones_1,headphones,983011,couch_l1,couch_l1,True,1.0,7,1,6,False,0.9411764705882353
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0803,jacket_marisol,jacket,983618,chair_k1,chair_k1,True,1.0,6,1,5,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0722,blanket_1,blanket,986093,bed_b1,bed_b1,True,1.0,5,2,3,False,0.9411764705882353
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0751,water_bottle_1,water_bottle,986852,counter_k1,counter_k1,True,1.0,3,1,2,False,0.8235294117647058
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0793,mug_1,mug,987114,couch_l1,couch_l1,True,1.0,2,2,0,False,0.8823529411764706
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0744,phone_marisol,phone,987345,counter_k1,counter_k1,True,0.6103896103896104,0,0,0,False,0.8235294117647058
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0800,water_bottle_1,water_bottle,987995,counter_k1,counter_k1,True,0.5173160173160173,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0730,phone_marisol,phone,988282,counter_k1,counter_k1,True,0.6103896103896104,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0739,book_1,book,989908,nightstand_b1,bed_b1,False,0.2572944297082228,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0767,umbrella_1,umbrella,992572,entry_floor_e1,entry_floor_e1,True,0.9166666666666666,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0740,plate_1,plate,993159,coffee_table_l1,coffee_table_l1,True,0.7142857142857143,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0720,charger_1,charger,993529,counter_k1,coffee_table_l1,False,0.6896551724137931,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0759,keys_marisol,keys,994220,entry_table_e1,entry_table_e1,True,0.9513888888888888,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0758,medication_bottle_1,medication_bottle,994445,nightstand_b1,nightstand_b1,True,1.0,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0796,keys_marisol,keys,994448,entry_table_e1,entry_table_e1,True,0.9513888888888888,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0794,remote_1,remote,994679,couch_l1,couch_l1,True,0.7171717171717172,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0729,bowl_2,bowl,994984,coffee_table_l1,coffee_table_l1,True,0.8484848484848485,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0792,medication_bottle_1,medication_bottle,995829,nightstand_b1,nightstand_b1,True,1.0,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0784,book_1,book,996258,nightstand_b1,bed_b1,False,0.2572944297082228,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0755,mug_1,mug,996385,coffee_table_l1,couch_l1,False,0.5135135135135135,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0779,phone_marisol,phone,996481,counter_k1,counter_k1,True,0.6103896103896104,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0762,water_bottle_1,water_bottle,996847,counter_k1,counter_k1,True,0.5173160173160173,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0790,bowl_1,bowl,998733,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0753,bowl_1,bowl,998833,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0764,headphones_1,headphones,1000259,counter_k1,counter_k1,True,0.33035714285714285,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0724,headphones_1,headphones,1001449,counter_k1,counter_k1,True,0.33035714285714285,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0806,phone_marisol,phone,1001921,counter_k1,counter_k1,True,0.6103896103896104,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0809,book_1,book,1002022,couch_l1,bed_b1,False,0.6333333333333333,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0731,mug_2,mug,1002940,dish_rack_k1,dish_rack_k1,True,0.3611111111111111,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0799,blanket_1,blanket,1003336,bed_b1,bed_b1,True,0.24175824175824176,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0768,bowl_1,bowl,1003514,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0765,mug_2,mug,1003959,dish_rack_k1,dish_rack_k1,True,0.3611111111111111,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0743,bowl_2,bowl,1004459,coffee_table_l1,coffee_table_l1,True,0.8484848484848485,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0769,blanket_1,blanket,1005517,bed_b1,bed_b1,True,0.24175824175824176,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0746,jacket_marisol,jacket,1005594,chair_k1,chair_k1,True,0.6666666666666666,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0770,bowl_2,bowl,1005646,coffee_table_l1,coffee_table_l1,True,0.8484848484848485,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0801,charger_1,charger,1006366,counter_k1,coffee_table_l1,False,0.6666666666666666,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0749,wallet_marisol,wallet,1007038,ON_PERSON,entry_table_e1,False,0.3333333333333333,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0778,mug_2,mug,1007421,dish_rack_k1,dish_rack_k1,True,0.3611111111111111,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0727,book_1,book,1007697,couch_l1,bed_b1,False,0.6333333333333333,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0798,umbrella_1,umbrella,1007861,entry_floor_e1,entry_floor_e1,True,0.9166666666666666,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0780,mug_1,mug,1008701,coffee_table_l1,couch_l1,False,0.5135135135135135,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0742,charger_1,charger,1010341,counter_k1,coffee_table_l1,False,0.6666666666666666,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0808,bowl_2,bowl,1010846,coffee_table_l1,coffee_table_l1,True,0.8484848484848485,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0726,plate_1,plate,1010929,coffee_table_l1,coffee_table_l1,True,0.7142857142857143,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0766,charger_1,charger,1011422,counter_k1,coffee_table_l1,False,0.6666666666666666,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0775,water_bottle_1,water_bottle,1011628,counter_k1,counter_k1,True,0.5173160173160173,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0757,wallet_marisol,wallet,1012235,entry_hook_e1,entry_table_e1,False,0.3333333333333333,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0756,remote_1,remote,1012396,couch_l1,couch_l1,True,0.7171717171717172,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0745,mug_2,mug,1013330,dish_rack_k1,couch_l1,False,0.3611111111111111,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0795,plate_1,plate,1013424,coffee_table_l1,sink_k1,False,0.7142857142857143,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0734,keys_marisol,keys,1013687,entry_table_e1,entry_table_e1,True,0.9513888888888888,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0761,book_1,book,1014401,couch_l1,nightstand_b1,False,0.6333333333333333,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0741,keys_marisol,keys,1015194,entry_table_e1,entry_table_e1,True,0.9513888888888888,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0737,blanket_1,blanket,1015696,bed_b1,bedroom_floor_b1,False,0.24175824175824176,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0783,keys_marisol,keys,1017059,entry_table_e1,entry_table_e1,True,0.9513888888888888,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0774,medication_bottle_1,medication_bottle,1017280,nightstand_b1,nightstand_b1,True,1.0,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0771,wallet_marisol,wallet,1017927,entry_hook_e1,entry_table_e1,False,0.3333333333333333,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0789,book_1,book,1019397,couch_l1,nightstand_b1,False,0.6333333333333333,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0797,wallet_marisol,wallet,1020496,cupboard_k1,entry_table_e1,False,0.3333333333333333,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0802,headphones_1,headphones,1020543,counter_k1,counter_k1,True,0.33035714285714285,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0781,plate_1,plate,1020652,coffee_table_l1,sink_k1,False,0.7142857142857143,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0732,jacket_marisol,jacket,1020969,chair_k1,chair_k1,True,0.7,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0787,remote_1,remote,1021870,couch_l1,couch_l1,True,0.7171717171717172,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0788,bowl_2,bowl,1021963,coffee_table_l1,sink_k1,False,0.8484848484848485,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0773,charger_1,charger,1022289,counter_k1,coffee_table_l1,False,0.6666666666666666,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0747,umbrella_1,umbrella,1022312,entry_floor_e1,entry_floor_e1,True,0.9230769230769231,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0776,bowl_2,bowl,1022525,coffee_table_l1,sink_k1,False,0.8484848484848485,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0763,jacket_marisol,jacket,1023529,chair_k1,chair_k1,True,0.7,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0748,mug_1,mug,1024298,coffee_table_l1,coffee_table_l1,True,0.5135135135135135,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0738,remote_1,remote,1024924,couch_l1,couch_l1,True,0.7058823529411765,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0804,phone_marisol,phone,1025428,counter_k1,ON_PERSON,False,0.6086956521739131,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0728,remote_1,remote,1025627,couch_l1,couch_l1,True,0.7058823529411765,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0736,wallet_marisol,wallet,1026059,entry_hook_e1,entry_table_e1,False,0.3333333333333333,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0782,blanket_1,blanket,1026710,bed_b1,bedroom_floor_b1,False,0.24175824175824176,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0791,mug_2,mug,1026713,dish_rack_k1,couch_l1,False,0.3611111111111111,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0785,jacket_marisol,jacket,1027285,chair_k1,chair_k1,True,0.7,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0786,bowl_1,bowl,1027427,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0772,headphones_1,headphones,1027513,counter_k1,counter_k1,True,0.33035714285714285,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0733,bowl_1,bowl,1028000,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0777,umbrella_1,umbrella,1029088,entry_floor_e1,entry_floor_e1,True,0.9230769230769231,0,0,0,False,0.5882352941176471
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0752,medication_bottle_1,medication_bottle,1029095,nightstand_b1,nightstand_b1,True,1.0,0,0,0,False,0.5882352941176471
