t,stamp,mug_1,mug_2,bowl_1,bowl_2,plate_1,plate_2,laptop_1,laptop_2,phone_1,phone_2,keys_1,keys_2,book_1,book_2,water_bottle_1,water_bottle_2,backpack_1,backpack_2,jacket_1,jacket_2,charger_1,charger_2,notebook_1,pen_1,medication_bottle_1,toy_1,toy_2,blanket_1,blanket_2,dog_leash_1,towel_1,towel_2,wallet_1,wallet_2,umbrella_1,remote_1,headphones_1,lunchbox_1,lunchbox_2,gaming_controller_1
25500,d17 Thu 17:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
25560,d17 Thu 18:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
25620,d17 Thu 19:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
25680,d17 Thu 20:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
25740,d17 Thu 21:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
25800,d17 Thu 22:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
25860,d17 Thu 23:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
25920,d18 Fri 00:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
25980,d18 Fri 01:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
26040,d18 Fri 02:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
26100,d18 Fri 03:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
26160,d18 Fri 04:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
26220,d18 Fri 05:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
26280,d18 Fri 06:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
26340,d18 Fri 07:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
26400,d18 Fri 08:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
26460,d18 Fri 09:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
26520,d18 Fri 10:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
26580,d18 Fri 11:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
26640,d18 Fri 12:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
26700,d18 Fri 13:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
26760,d18 Fri 14:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
26820,d18 Fri 15:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
26880,d18 Fri 16:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
26940,d18 Fri 17:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
27000,d18 Fri 18:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
27060,d18 Fri 19:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
27120,d18 Fri 20:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
27180,d18 Fri 21:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
27240,d18 Fri 22:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
27300,d18 Fri 23:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
27360,d19 Sat 00:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
27420,d19 Sat 01:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
27480,d19 Sat 02:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
27540,d19 Sat 03:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
27600,d19 Sat 04:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
27660,d19 Sat 05:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
27720,d19 Sat 06:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
27780,d19 Sat 07:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
27840,d19 Sat 08:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
27900,d19 Sat 09:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
27960,d19 Sat 10:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
28020,d19 Sat 11:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
28080,d19 Sat 12:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
28140,d19 Sat 13:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
28200,d19 Sat 14:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
28260,d19 Sat 15:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
28320,d19 Sat 16:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
28380,d19 Sat 17:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
28440,d19 Sat 18:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
28500,d19 Sat 19:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
28560,d19 Sat 20:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
28620,d19 Sat 21:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
28680,d19 Sat 22:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
28740,d19 Sat 23:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
28800,d20 Sun 00:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
28860,d20 Sun 01:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
28920,d20 Sun 02:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
28980,d20 Sun 03:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
29040,d20 Sun 04:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
29100,d20 Sun 05:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
29160,d20 Sun 06:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
29220,d20 Sun 07:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
29280,d20 Sun 08:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
29340,d20 Sun 09:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
29400,d20 Sun 10:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
29460,d20 Sun 11:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
29520,d20 Sun 12:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
29580,d20 Sun 13:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
29640,d20 Sun 14:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,living,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
