t,stamp,glasses_elena,book_elena,mug_elena,blanket_elena,medication_bottle_elena_1,notebook_elena,watering_can_elena,phone_elena,keys_elena,wallet_elena,laptop_marco,phone_marco,keys_marco,wallet_marco,backpack_marco,lunchbox_marco,water_bottle_marco,jacket_marco,phone_priya,keys_priya,wallet_priya,backpack_priya,lunchbox_priya,water_bottle_priya,jacket_priya,makeup_kit_priya,hairbrush_priya,notebook_priya,laptop_sofia,phone_sofia,keys_sofia,backpack_sofia,water_bottle_sofia,headphones_sofia,notebook_sofia,pen_sofia,jacket_sofia,gaming_controller_sofia,phone_leo,keys_leo,backpack_leo,lunchbox_leo,water_bottle_leo,tablet_leo,toy_leo_1,blanket_leo,notebook_leo,pen_leo,jacket_leo,remote_shared_1,gaming_controller_shared_1,charger_shared_1,bowl_shared_1,plate_shared_1,pot_shared_1,pan_shared_1,vacuum_cleaner_shared_1,laundry_basket_shared_1,umbrella_shared_1,suitcase_shared_1
26040,d18 Fri 02:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,entry,kitchen,kitchen,kitchen,kitchen,bedroom_2,entry,entry,entry,kitchen,kitchen,entry,bathroom,bedroom_2,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,entry,living,bedroom_2,bedroom_4,entry,kitchen,kitchen,living,living,bedroom_4,kitchen,bedroom_4,entry,living,kitchen,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,bedroom_2
26100,d18 Fri 03:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,entry,kitchen,kitchen,kitchen,kitchen,bedroom_2,entry,entry,entry,kitchen,kitchen,entry,bathroom,bedroom_2,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,entry,living,bedroom_2,bedroom_4,entry,kitchen,kitchen,living,living,bedroom_4,kitchen,bedroom_4,entry,living,kitchen,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,bedroom_2
26160,d18 Fri 04:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,entry,kitchen,kitchen,kitchen,kitchen,bedroom_2,entry,entry,entry,kitchen,kitchen,entry,bathroom,bedroom_2,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,entry,living,bedroom_2,bedroom_4,entry,kitchen,kitchen,living,living,bedroom_4,kitchen,bedroom_4,entry,living,kitchen,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,bedroom_2
26220,d18 Fri 05:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,entry,kitchen,kitchen,kitchen,kitchen,bedroom_2,entry,entry,entry,kitchen,kitchen,entry,bedroom_2,bathroom,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,entry,living,kitchen,bedroom_4,entry,kitchen,kitchen,living,living,bedroom_4,kitchen,bedroom_4,entry,living,kitchen,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,bedroom_2
26280,d18 Fri 06:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,bedroom_2,entry,entry,entry,kitchen,kitchen,entry,bathroom,bathroom,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,entry,living,outside,bedroom_4,entry,kitchen,kitchen,living,living,bedroom_4,kitchen,bedroom_4,entry,living,kitchen,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,bedroom_2
26340,d18 Fri 07:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,bedroom_2,entry,entry,entry,outside,kitchen,entry,entry,bathroom,kitchen,bedroom_3,kitchen,kitchen,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,entry,living,outside,bedroom_4,entry,kitchen,kitchen,living,living,bedroom_4,kitchen,bedroom_4,entry,living,kitchen,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,bedroom_2
26400,d18 Fri 08:00,outside,outside,kitchen,living,bathroom,outside,entry,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bedroom_2,bathroom,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,bedroom_3,outside,living,outside,entry,kitchen,kitchen,kitchen,living,living,bedroom_4,kitchen,bedroom_4,entry,living,kitchen,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,bedroom_2
26460,d18 Fri 09:00,outside,outside,kitchen,living,bathroom,outside,entry,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bedroom_2,bathroom,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,bedroom_3,outside,living,outside,outside,outside,outside,outside,outside,living,bedroom_4,kitchen,bedroom_4,outside,living,kitchen,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,bedroom_2
26520,d18 Fri 10:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,outside,kitchen,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bedroom_2,bathroom,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,bedroom_3,outside,living,outside,outside,outside,outside,outside,outside,living,bedroom_4,kitchen,bedroom_4,outside,living,kitchen,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,bedroom_2
26580,d18 Fri 11:00,living,living,living,living,bathroom,kitchen,entry,living,entry,bedroom_1,outside,kitchen,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bedroom_2,bathroom,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,bedroom_3,outside,living,outside,outside,outside,outside,outside,outside,living,bedroom_4,kitchen,bedroom_4,outside,living,kitchen,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,bedroom_2
26640,d18 Fri 12:00,living,living,living,living,bathroom,kitchen,entry,living,entry,bedroom_1,outside,kitchen,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bedroom_2,bathroom,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,bedroom_3,outside,living,outside,outside,outside,outside,outside,outside,living,bedroom_4,kitchen,bedroom_4,outside,living,kitchen,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,bedroom_2
26700,d18 Fri 13:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,outside,kitchen,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bedroom_2,bathroom,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,bedroom_3,outside,living,outside,outside,outside,outside,outside,outside,living,living,kitchen,bedroom_4,outside,living,kitchen,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,bedroom_2
26760,d18 Fri 14:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,outside,kitchen,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bedroom_2,bathroom,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,bedroom_3,outside,living,outside,outside,outside,outside,outside,outside,living,living,kitchen,bedroom_4,outside,living,kitchen,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,bedroom_2
26820,d18 Fri 15:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,outside,kitchen,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bedroom_2,bathroom,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,bedroom_3,outside,living,outside,outside,outside,outside,outside,outside,living,living,kitchen,bedroom_4,outside,living,kitchen,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,bedroom_2
26880,d18 Fri 16:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,outside,kitchen,outside,outside,outside,outside,outside,outside,bedroom_2,entry,entry,entry,kitchen,kitchen,entry,bedroom_2,bathroom,kitchen,bedroom_3,bedroom_3,entry,bedroom_3,kitchen,kitchen,kitchen,kitchen,kitchen,living,outside,kitchen,entry,kitchen,kitchen,outside,living,living,kitchen,kitchen,entry,living,kitchen,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,entry
26940,d18 Fri 17:00,living,living,kitchen,living,bathroom,kitchen,bedroom_3,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,entry,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,living,entry,kitchen,kitchen,living,living,living,living,kitchen,entry,living,living,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,entry
27000,d18 Fri 18:00,living,kitchen,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,entry,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,entry,kitchen,kitchen,living,living,living,kitchen,kitchen,entry,living,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,entry
27060,d18 Fri 19:00,living,kitchen,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,entry,bedroom_3,kitchen,kitchen,kitchen,living,kitchen,living,living,living,entry,kitchen,kitchen,living,living,living,living,kitchen,entry,living,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,entry
27120,d18 Fri 20:00,living,kitchen,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,entry,bedroom_3,kitchen,kitchen,kitchen,living,kitchen,living,living,living,entry,kitchen,kitchen,living,living,living,living,kitchen,entry,living,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,entry
27180,d18 Fri 21:00,living,kitchen,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,entry,bedroom_3,kitchen,kitchen,kitchen,living,kitchen,living,bathroom,bathroom,entry,kitchen,kitchen,living,living,living,kitchen,kitchen,entry,living,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,entry
27240,d18 Fri 22:00,living,kitchen,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,entry,bedroom_3,kitchen,kitchen,kitchen,bathroom,kitchen,living,bedroom_2,bedroom_4,entry,kitchen,kitchen,living,living,living,kitchen,kitchen,entry,living,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,entry
27300,d18 Fri 23:00,living,kitchen,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,entry,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_2,bedroom_4,entry,kitchen,kitchen,living,living,living,kitchen,kitchen,entry,living,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,entry
27360,d19 Sat 00:00,living,kitchen,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,entry,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_2,bedroom_4,entry,kitchen,kitchen,living,living,living,kitchen,kitchen,kitchen,living,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,entry
27420,d19 Sat 01:00,living,kitchen,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,entry,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_2,bedroom_4,entry,kitchen,kitchen,living,living,living,kitchen,kitchen,kitchen,living,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,entry
27480,d19 Sat 02:00,living,kitchen,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,entry,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_2,bedroom_4,entry,kitchen,kitchen,living,living,living,kitchen,kitchen,kitchen,living,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,entry
27540,d19 Sat 03:00,living,kitchen,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,entry,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_2,bedroom_4,entry,kitchen,kitchen,living,living,living,kitchen,kitchen,kitchen,living,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,entry
27600,d19 Sat 04:00,living,kitchen,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,entry,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_2,bedroom_4,entry,kitchen,kitchen,living,living,living,kitchen,kitchen,kitchen,living,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,entry
27660,d19 Sat 05:00,living,kitchen,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,entry,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_2,bedroom_4,entry,kitchen,kitchen,living,living,living,kitchen,kitchen,kitchen,living,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,entry
27720,d19 Sat 06:00,living,kitchen,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,entry,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_2,bedroom_4,entry,kitchen,kitchen,living,living,living,kitchen,kitchen,kitchen,living,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,entry
27780,d19 Sat 07:00,living,kitchen,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,entry,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_2,bedroom_4,entry,kitchen,kitchen,living,living,living,kitchen,kitchen,kitchen,living,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,entry
27840,d19 Sat 08:00,living,kitchen,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_3,kitchen,kitchen,bedroom_3,bedroom_3,entry,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,bedroom_4,entry,kitchen,kitchen,living,living,living,kitchen,kitchen,kitchen,living,living,bedroom_3,living,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,entry
27900,d19 Sat 09:00,living,kitchen,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,kitchen,bedroom_3,kitchen,entry,bedroom_3,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,kitchen,entry,kitchen,kitchen,living,living,living,kitchen,kitchen,kitchen,living,living,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,entry
27960,d19 Sat 10:00,living,kitchen,kitchen,living,bathroom,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,entry,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,outside,outside,outside,outside,outside,outside,living,living,kitchen,kitchen,outside,living,living,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,entry
28020,d19 Sat 11:00,outside,outside,kitchen,living,bathroom,outside,entry,outside,outside,outside,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bathroom,kitchen,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,outside,outside,living,outside,outside,outside,outside,outside,outside,living,living,kitchen,kitchen,outside,living,living,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,entry
28080,d19 Sat 12:00,outside,outside,kitchen,living,bathroom,outside,entry,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,outside,outside,living,outside,outside,outside,outside,outside,outside,living,living,kitchen,kitchen,outside,living,living,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,entry
28140,d19 Sat 13:00,outside,outside,kitchen,bedroom_3,bathroom,outside,entry,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,entry,entry,kitchen,kitchen,outside,living,living,kitchen,kitchen,entry,living,living,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,bedroom_2
28200,d19 Sat 14:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,entry,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,entry,bedroom_2,entry,kitchen,kitchen,entry,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,kitchen,entry,entry,kitchen,kitchen,living,living,living,kitchen,kitchen,kitchen,living,living,bedroom_3,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,bedroom_2
28260,d19 Sat 15:00,living,living,living,living,bathroom,kitchen,bedroom_3,living,entry,entry,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,entry,bedroom_2,entry,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,kitchen,entry,entry,kitchen,kitchen,living,living,living,kitchen,kitchen,kitchen,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,bedroom_2
28320,d19 Sat 16:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,entry,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,entry,bedroom_2,entry,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,kitchen,entry,entry,kitchen,kitchen,living,living,living,kitchen,kitchen,kitchen,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,bedroom_2
28380,d19 Sat 17:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,entry,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,entry,bedroom_2,entry,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,kitchen,entry,entry,kitchen,kitchen,living,living,living,kitchen,kitchen,kitchen,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,bedroom_2
28440,d19 Sat 18:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,entry,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,entry,bedroom_2,entry,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,kitchen,entry,entry,kitchen,kitchen,kitchen,living,living,kitchen,kitchen,kitchen,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,bedroom_2
28500,d19 Sat 19:00,living,living,kitchen,living,bathroom,kitchen,entry,living,entry,entry,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,entry,bedroom_2,entry,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,entry,entry,kitchen,kitchen,kitchen,living,living,kitchen,kitchen,kitchen,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,bedroom_2
