t,stamp,glasses_elena,book_elena,mug_elena,blanket_elena,medication_bottle_elena_1,notebook_elena,watering_can_elena,phone_elena,keys_elena,wallet_elena,laptop_marco,phone_marco,keys_marco,wallet_marco,backpack_marco,lunchbox_marco,water_bottle_marco,jacket_marco,phone_priya,keys_priya,wallet_priya,backpack_priya,lunchbox_priya,water_bottle_priya,jacket_priya,makeup_kit_priya,hairbrush_priya,notebook_priya,laptop_sofia,phone_sofia,keys_sofia,backpack_sofia,water_bottle_sofia,headphones_sofia,notebook_sofia,pen_sofia,jacket_sofia,gaming_controller_sofia,phone_leo,keys_leo,backpack_leo,lunchbox_leo,water_bottle_leo,tablet_leo,toy_leo_1,blanket_leo,notebook_leo,pen_leo,jacket_leo,remote_shared_1,gaming_controller_shared_1,charger_shared_1,bowl_shared_1,plate_shared_1,pot_shared_1,pan_shared_1,vacuum_cleaner_shared_1,laundry_basket_shared_1,umbrella_shared_1,suitcase_shared_1
23040,d16 Wed 00:00,reading_table_l1,armchair_l1,cupboard_k1,armchair_l1,counter_k1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,entry_table_e1,desk_b2,counter_k1,entry_table_e1,entry_table_e1,entry_floor_e1,counter_k1,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,cupboard_k1,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,bathroom_shelf_ba1,desk_b2,kitchen_table_k1,desk_b3,nightstand_b3,entry_table_e1,desk_b3,desk_b3,bed_b3,kitchen_table_k1,person:resident_4,chair_k2,couch_l1,dish_rack_k1,person:resident_5,dish_rack_k1,sink_k1,sink_k1,coffee_table_l1,toy_chest_l1,bed_b4,kitchen_table_k1,bedroom_floor_b4,entry_floor_e1,sink_k1,tv_stand_l1,coffee_table_l1,coffee_table_l1,kitchen_table_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,cupboard_k1,entry_floor_e1
23100,d16 Wed 01:00,reading_table_l1,armchair_l1,cupboard_k1,armchair_l1,counter_k1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,entry_table_e1,desk_b2,counter_k1,entry_table_e1,entry_table_e1,entry_floor_e1,counter_k1,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,cupboard_k1,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,bathroom_shelf_ba1,desk_b2,kitchen_table_k1,desk_b3,nightstand_b3,entry_table_e1,desk_b3,desk_b3,bed_b3,kitchen_table_k1,person:resident_4,chair_k2,couch_l1,dish_rack_k1,person:resident_5,dish_rack_k1,sink_k1,sink_k1,coffee_table_l1,toy_chest_l1,bed_b4,kitchen_table_k1,bedroom_floor_b4,entry_floor_e1,sink_k1,tv_stand_l1,coffee_table_l1,coffee_table_l1,kitchen_table_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,cupboard_k1,entry_floor_e1
23160,d16 Wed 02:00,reading_table_l1,armchair_l1,cupboard_k1,armchair_l1,counter_k1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,entry_table_e1,desk_b2,counter_k1,entry_table_e1,entry_table_e1,entry_floor_e1,counter_k1,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,cupboard_k1,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,bathroom_shelf_ba1,desk_b2,kitchen_table_k1,desk_b3,nightstand_b3,entry_table_e1,desk_b3,desk_b3,bed_b3,kitchen_table_k1,person:resident_4,chair_k2,couch_l1,dish_rack_k1,person:resident_5,dish_rack_k1,sink_k1,sink_k1,coffee_table_l1,toy_chest_l1,bed_b4,kitchen_table_k1,bedroom_floor_b4,entry_floor_e1,sink_k1,tv_stand_l1,coffee_table_l1,coffee_table_l1,kitchen_table_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,cupboard_k1,entry_floor_e1
23220,d16 Wed 03:00,reading_table_l1,armchair_l1,cupboard_k1,armchair_l1,counter_k1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,entry_table_e1,desk_b2,counter_k1,entry_table_e1,entry_table_e1,entry_floor_e1,counter_k1,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,cupboard_k1,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,bathroom_shelf_ba1,desk_b2,kitchen_table_k1,desk_b3,nightstand_b3,entry_table_e1,desk_b3,desk_b3,bed_b3,kitchen_table_k1,person:resident_4,chair_k2,couch_l1,dish_rack_k1,person:resident_5,dish_rack_k1,sink_k1,sink_k1,coffee_table_l1,toy_chest_l1,bed_b4,kitchen_table_k1,bedroom_floor_b4,entry_floor_e1,sink_k1,tv_stand_l1,coffee_table_l1,coffee_table_l1,kitchen_table_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,cupboard_k1,entry_floor_e1
23280,d16 Wed 04:00,reading_table_l1,armchair_l1,cupboard_k1,armchair_l1,counter_k1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,entry_table_e1,desk_b2,counter_k1,entry_table_e1,entry_table_e1,entry_floor_e1,counter_k1,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,cupboard_k1,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,bathroom_shelf_ba1,desk_b2,kitchen_table_k1,desk_b3,nightstand_b3,entry_table_e1,desk_b3,desk_b3,bed_b3,kitchen_table_k1,person:resident_4,chair_k2,couch_l1,dish_rack_k1,person:resident_5,dish_rack_k1,sink_k1,sink_k1,coffee_table_l1,toy_chest_l1,bed_b4,kitchen_table_k1,bedroom_floor_b4,entry_floor_e1,sink_k1,tv_stand_l1,coffee_table_l1,coffee_table_l1,kitchen_table_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,cupboard_k1,entry_floor_e1
23340,d16 Wed 05:00,reading_table_l1,armchair_l1,cupboard_k1,armchair_l1,counter_k1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,entry_table_e1,desk_b2,counter_k1,entry_table_e1,entry_table_e1,entry_floor_e1,counter_k1,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,cupboard_k1,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,bathroom_shelf_ba1,bathroom_shelf_ba1,kitchen_table_k1,desk_b3,desk_b3,entry_table_e1,desk_b3,desk_b3,bed_b3,kitchen_table_k1,person:resident_4,chair_k2,couch_l1,dish_rack_k1,person:resident_5,dish_rack_k1,sink_k1,sink_k1,coffee_table_l1,toy_chest_l1,bed_b4,kitchen_table_k1,bedroom_floor_b4,entry_floor_e1,sink_k1,tv_stand_l1,coffee_table_l1,coffee_table_l1,kitchen_table_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,cupboard_k1,entry_floor_e1
23400,d16 Wed 06:00,reading_table_l1,armchair_l1,counter_k1,armchair_l1,counter_k1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,entry_table_e1,desk_b2,counter_k1,entry_table_e1,entry_table_e1,entry_floor_e1,counter_k1,counter_k1,entry_hook_e1,counter_k1,entry_table_e1,cupboard_k1,entry_floor_e1,person:resident_3,sink_k1,entry_hook_e1,bathroom_shelf_ba1,bathroom_shelf_ba1,kitchen_table_k1,desk_b3,person:resident_4,entry_table_e1,desk_b3,desk_b3,bed_b3,kitchen_table_k1,person:resident_4,chair_k2,couch_l1,dish_rack_k1,person:resident_5,dish_rack_k1,sink_k1,sink_k1,coffee_table_l1,toy_chest_l1,bed_b4,kitchen_table_k1,bedroom_floor_b4,entry_floor_e1,sink_k1,tv_stand_l1,coffee_table_l1,kitchen_table_k1,kitchen_table_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,cupboard_k1,entry_floor_e1
23460,d16 Wed 07:00,reading_table_l1,armchair_l1,armchair_l1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,entry_table_e1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,counter_k1,entry_table_e1,cupboard_k1,entry_floor_e1,person:resident_3,sink_k1,entry_hook_e1,bathroom_shelf_ba1,bathroom_shelf_ba1,kitchen_table_k1,desk_b3,person:resident_4,entry_table_e1,desk_b3,desk_b3,bed_b3,kitchen_table_k1,person:resident_4,chair_k2,couch_l1,dish_rack_k1,person:resident_5,dish_rack_k1,sink_k1,sink_k1,coffee_table_l1,toy_chest_l1,bed_b4,kitchen_table_k1,bedroom_floor_b4,entry_floor_e1,sink_k1,tv_stand_l1,coffee_table_l1,kitchen_table_k1,kitchen_table_k1,counter_k1,counter_k1,entry_floor_e1,bedroom_floor_b2,cupboard_k1,entry_floor_e1
23520,d16 Wed 08:00,reading_table_l1,armchair_l1,sink_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,entry_table_e1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,entry_floor_e1,bathroom_shelf_ba1,kitchen_table_k1,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,bed_b3,kitchen_table_k1,person:resident_4,person:resident_4,couch_l1,dish_rack_k1,person:resident_5,dish_rack_k1,sink_k1,sink_k1,coffee_table_l1,toy_chest_l1,bed_b4,kitchen_table_k1,bedroom_floor_b4,entry_floor_e1,sink_k1,tv_stand_l1,coffee_table_l1,sink_k1,kitchen_table_k1,counter_k1,counter_k1,entry_floor_e1,bedroom_floor_b2,cupboard_k1,entry_floor_e1
23580,d16 Wed 09:00,person:resident_1,person:resident_1,cupboard_k1,armchair_l1,medicine_cabinet_ba1,person:resident_1,entry_floor_e1,person:resident_1,person:resident_1,person:resident_1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,bathroom_shelf_ba1,bathroom_shelf_ba1,kitchen_table_k1,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,bed_b3,kitchen_table_k1,desk_b3,person:resident_4,couch_l1,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,toy_chest_l1,bed_b4,kitchen_table_k1,bedroom_floor_b4,person:resident_5,sink_k1,cupboard_k1,coffee_table_l1,sink_k1,kitchen_table_k1,counter_k1,counter_k1,entry_floor_e1,bedroom_floor_b1,cupboard_k1,entry_floor_e1
23640,d16 Wed 10:00,reading_table_l1,reading_table_l1,kitchen_table_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,kitchen_table_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,bathroom_shelf_ba1,bathroom_shelf_ba1,kitchen_table_k1,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,bed_b3,kitchen_table_k1,desk_b3,person:resident_4,couch_l1,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,toy_chest_l1,bed_b4,kitchen_table_k1,bedroom_floor_b4,person:resident_5,sink_k1,cupboard_k1,coffee_table_l1,sink_k1,kitchen_table_k1,counter_k1,counter_k1,entry_floor_e1,bedroom_floor_b1,cupboard_k1,entry_floor_e1
23700,d16 Wed 11:00,reading_table_l1,reading_table_l1,sink_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,kitchen_table_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,bathroom_shelf_ba1,bathroom_shelf_ba1,kitchen_table_k1,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,bed_b3,kitchen_table_k1,desk_b3,person:resident_4,couch_l1,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,toy_chest_l1,bed_b4,kitchen_table_k1,bedroom_floor_b4,person:resident_5,sink_k1,cupboard_k1,coffee_table_l1,sink_k1,cupboard_k1,counter_k1,counter_k1,entry_floor_e1,bedroom_floor_b1,cupboard_k1,entry_floor_e1
23760,d16 Wed 12:00,reading_table_l1,reading_table_l1,sink_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,kitchen_table_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,bathroom_shelf_ba1,bathroom_shelf_ba1,kitchen_table_k1,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,bed_b3,kitchen_table_k1,desk_b3,person:resident_4,couch_l1,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,toy_chest_l1,bed_b4,kitchen_table_k1,bedroom_floor_b4,person:resident_5,sink_k1,cupboard_k1,coffee_table_l1,sink_k1,cupboard_k1,counter_k1,counter_k1,entry_floor_e1,bedroom_floor_b1,cupboard_k1,entry_floor_e1
23820,d16 Wed 13:00,reading_table_l1,reading_table_l1,dish_rack_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,kitchen_table_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,bathroom_shelf_ba1,bathroom_shelf_ba1,kitchen_table_k1,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,bed_b3,kitchen_table_k1,desk_b3,person:resident_4,couch_l1,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,toy_chest_l1,armchair_l1,kitchen_table_k1,bedroom_floor_b4,person:resident_5,sink_k1,cupboard_k1,coffee_table_l1,sink_k1,cupboard_k1,counter_k1,counter_k1,entry_floor_e1,bedroom_floor_b1,cupboard_k1,entry_floor_e1
23880,d16 Wed 14:00,reading_table_l1,reading_table_l1,dish_rack_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,kitchen_table_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,sink_k1,bathroom_shelf_ba1,bathroom_shelf_ba1,kitchen_table_k1,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,bed_b3,kitchen_table_k1,desk_b3,person:resident_4,couch_l1,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,toy_chest_l1,armchair_l1,kitchen_table_k1,bedroom_floor_b4,person:resident_5,sink_k1,cupboard_k1,coffee_table_l1,sink_k1,cupboard_k1,counter_k1,counter_k1,entry_floor_e1,bedroom_floor_b1,cupboard_k1,entry_floor_e1
23940,d16 Wed 15:00,armchair_l1,armchair_l1,dish_rack_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,entry_floor_e1,person:resident_2,person:resident_2,person:resident_2,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,bathroom_shelf_ba1,bathroom_shelf_ba1,kitchen_table_k1,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,bed_b3,kitchen_table_k1,desk_b3,person:resident_4,couch_l1,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,toy_chest_l1,bed_b4,kitchen_table_k1,kitchen_table_k1,person:resident_5,sink_k1,cupboard_k1,coffee_table_l1,sink_k1,cupboard_k1,counter_k1,counter_k1,entry_floor_e1,bedroom_floor_b1,cupboard_k1,entry_floor_e1
24000,d16 Wed 16:00,armchair_l1,armchair_l1,dish_rack_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,counter_k1,entry_table_e1,entry_table_e1,entry_floor_e1,sink_k1,sink_k1,chair_k1,counter_k1,entry_table_e1,entry_floor_e1,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,bathroom_shelf_ba1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,nightstand_b3,entry_table_e1,desk_b3,desk_b3,bed_b3,kitchen_table_k1,desk_b3,chair_k2,couch_l1,person:resident_2,person:resident_5,entry_floor_e1,sink_k1,sink_k1,coffee_table_l1,toy_chest_l1,bed_b4,kitchen_table_k1,kitchen_table_k1,entry_floor_e1,sink_k1,cupboard_k1,coffee_table_l1,sink_k1,cupboard_k1,counter_k1,counter_k1,entry_floor_e1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b2
24060,d16 Wed 17:00,armchair_l1,armchair_l1,dish_rack_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,counter_k1,counter_k1,entry_table_e1,entry_floor_e1,counter_k1,sink_k1,chair_k1,counter_k1,entry_table_e1,entry_floor_e1,entry_floor_e1,counter_k1,sink_k1,entry_hook_e1,bathroom_shelf_ba1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,nightstand_b3,entry_table_e1,desk_b3,desk_b3,bed_b3,desk_b3,desk_b3,chair_k2,couch_l1,person:resident_2,person:resident_5,entry_floor_e1,sink_k1,sink_k1,coffee_table_l1,couch_l1,bed_b4,kitchen_table_k1,kitchen_table_k1,entry_floor_e1,sink_k1,cupboard_k1,coffee_table_l1,sink_k1,cupboard_k1,counter_k1,counter_k1,entry_floor_e1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b2
24120,d16 Wed 18:00,armchair_l1,armchair_l1,dish_rack_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,counter_k1,counter_k1,entry_table_e1,entry_floor_e1,person:resident_2,sink_k1,chair_k1,counter_k1,entry_table_e1,entry_floor_e1,entry_floor_e1,person:resident_3,sink_k1,entry_hook_e1,bathroom_shelf_ba1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,nightstand_b3,entry_table_e1,desk_b3,desk_b3,cupboard_k1,desk_b3,desk_b3,chair_k2,couch_l1,person:resident_2,person:resident_5,entry_floor_e1,sink_k1,kitchen_table_k1,couch_l1,toy_chest_l1,bed_b4,kitchen_table_k1,kitchen_table_k1,entry_floor_e1,sink_k1,cupboard_k1,coffee_table_l1,sink_k1,kitchen_table_k1,counter_k1,sink_k1,entry_floor_e1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b2
24180,d16 Wed 19:00,armchair_l1,armchair_l1,dish_rack_k1,couch_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,coffee_table_l1,counter_k1,entry_table_e1,entry_floor_e1,person:resident_2,sink_k1,chair_k1,counter_k1,entry_table_e1,entry_floor_e1,entry_floor_e1,person:resident_3,sink_k1,entry_hook_e1,counter_k1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,nightstand_b3,entry_table_e1,desk_b3,desk_b3,cupboard_k1,desk_b3,desk_b3,chair_k2,couch_l1,chair_k2,person:resident_5,entry_floor_e1,sink_k1,kitchen_table_k1,couch_l1,toy_chest_l1,couch_l1,cupboard_k1,kitchen_table_k1,entry_floor_e1,couch_l1,cupboard_k1,coffee_table_l1,sink_k1,sink_k1,counter_k1,counter_k1,entry_floor_e1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b2
24240,d16 Wed 20:00,armchair_l1,armchair_l1,dish_rack_k1,couch_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,coffee_table_l1,counter_k1,entry_table_e1,entry_floor_e1,person:resident_2,sink_k1,chair_k1,counter_k1,entry_table_e1,entry_floor_e1,entry_floor_e1,person:resident_3,sink_k1,entry_hook_e1,counter_k1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,nightstand_b3,entry_table_e1,desk_b3,desk_b3,cupboard_k1,desk_b3,desk_b3,chair_k2,couch_l1,chair_k2,person:resident_5,entry_floor_e1,sink_k1,kitchen_table_k1,couch_l1,toy_chest_l1,couch_l1,cupboard_k1,kitchen_table_k1,entry_floor_e1,couch_l1,cupboard_k1,coffee_table_l1,sink_k1,sink_k1,counter_k1,counter_k1,entry_floor_e1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b2
24300,d16 Wed 21:00,armchair_l1,armchair_l1,dish_rack_k1,couch_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,coffee_table_l1,counter_k1,entry_table_e1,entry_floor_e1,person:resident_2,sink_k1,chair_k1,counter_k1,entry_table_e1,entry_floor_e1,entry_floor_e1,person:resident_3,sink_k1,entry_hook_e1,counter_k1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,nightstand_b3,entry_table_e1,desk_b3,desk_b3,cupboard_k1,desk_b3,desk_b3,chair_k2,couch_l1,chair_k2,person:resident_5,entry_floor_e1,sink_k1,kitchen_table_k1,couch_l1,toy_chest_l1,couch_l1,cupboard_k1,kitchen_table_k1,entry_floor_e1,couch_l1,cupboard_k1,coffee_table_l1,sink_k1,sink_k1,counter_k1,counter_k1,entry_floor_e1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b2
24360,d16 Wed 22:00,armchair_l1,armchair_l1,dish_rack_k1,couch_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,coffee_table_l1,counter_k1,entry_table_e1,entry_floor_e1,person:resident_2,sink_k1,chair_k1,counter_k1,entry_table_e1,entry_floor_e1,entry_floor_e1,person:resident_3,sink_k1,entry_hook_e1,counter_k1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,nightstand_b3,entry_table_e1,desk_b3,desk_b3,cupboard_k1,desk_b3,desk_b3,chair_k2,couch_l1,chair_k2,person:resident_5,entry_floor_e1,sink_k1,kitchen_table_k1,couch_l1,toy_chest_l1,couch_l1,cupboard_k1,kitchen_table_k1,entry_floor_e1,couch_l1,cupboard_k1,coffee_table_l1,sink_k1,sink_k1,counter_k1,counter_k1,entry_floor_e1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b2
24420,d16 Wed 23:00,armchair_l1,armchair_l1,dish_rack_k1,couch_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,coffee_table_l1,counter_k1,entry_table_e1,entry_floor_e1,person:resident_2,sink_k1,chair_k1,counter_k1,entry_table_e1,entry_floor_e1,entry_floor_e1,person:resident_3,sink_k1,entry_hook_e1,counter_k1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,nightstand_b3,entry_table_e1,desk_b3,desk_b3,cupboard_k1,desk_b3,desk_b3,chair_k2,couch_l1,chair_k2,person:resident_5,entry_floor_e1,sink_k1,kitchen_table_k1,couch_l1,toy_chest_l1,couch_l1,cupboard_k1,kitchen_table_k1,entry_floor_e1,couch_l1,cupboard_k1,coffee_table_l1,sink_k1,sink_k1,counter_k1,counter_k1,entry_floor_e1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b2
24480,d17 Thu 00:00,armchair_l1,armchair_l1,dish_rack_k1,couch_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,coffee_table_l1,counter_k1,entry_table_e1,entry_floor_e1,person:resident_2,sink_k1,chair_k1,counter_k1,entry_table_e1,entry_floor_e1,entry_floor_e1,person:resident_3,sink_k1,entry_hook_e1,counter_k1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,nightstand_b3,entry_table_e1,desk_b3,desk_b3,cupboard_k1,desk_b3,desk_b3,chair_k2,couch_l1,chair_k2,person:resident_5,entry_floor_e1,sink_k1,kitchen_table_k1,couch_l1,toy_chest_l1,couch_l1,cupboard_k1,kitchen_table_k1,entry_floor_e1,couch_l1,cupboard_k1,coffee_table_l1,sink_k1,sink_k1,counter_k1,counter_k1,entry_floor_e1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b2
24540,d17 Thu 01:00,armchair_l1,armchair_l1,dish_rack_k1,couch_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,coffee_table_l1,counter_k1,entry_table_e1,entry_floor_e1,person:resident_2,sink_k1,chair_k1,counter_k1,entry_table_e1,entry_floor_e1,entry_floor_e1,person:resident_3,sink_k1,entry_hook_e1,counter_k1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,nightstand_b3,entry_table_e1,desk_b3,desk_b3,cupboard_k1,desk_b3,desk_b3,chair_k2,couch_l1,chair_k2,person:resident_5,entry_floor_e1,sink_k1,kitchen_table_k1,couch_l1,toy_chest_l1,couch_l1,cupboard_k1,kitchen_table_k1,entry_floor_e1,couch_l1,cupboard_k1,coffee_table_l1,sink_k1,sink_k1,counter_k1,counter_k1,entry_floor_e1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b2
