t,stamp,phone_nadia,keys_nadia,wallet_nadia,laptop_nadia,water_bottle_nadia,lunchbox_nadia,book_nadia,notebook_nadia,mug_nadia,glasses_nadia,phone_evan,keys_evan,wallet_evan,backpack_evan,laptop_evan,notebook_evan,pen_evan,jacket_evan,mug_evan,phone_leila,keys_leila,wallet_leila,backpack_leila,laptop_leila,headphones_leila,charger_leila,water_bottle_leila,makeup_kit_leila,hairbrush_leila,yoga_mat_leila,phone_mateo,keys_mateo,backpack_mateo,water_bottle_mateo,lunchbox_mateo,notebook_mateo,pen_mateo,toy_mateo,blanket_mateo,tablet_1,remote_1,charger_1,plate_1,plate_2,plate_3,plate_4,bowl_1,bowl_2,pot_1,pan_1,laundry_basket_1,towel_1,vacuum_cleaner_1
18540,d12 Sat 21:00,entry,kitchen,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bedroom_1,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bathroom,living
18600,d12 Sat 22:00,kitchen,kitchen,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bedroom_1,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bathroom,living
18660,d12 Sat 23:00,kitchen,kitchen,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bathroom,living
18720,d13 Sun 00:00,kitchen,kitchen,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bathroom,living
18780,d13 Sun 01:00,kitchen,kitchen,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bathroom,living
18840,d13 Sun 02:00,kitchen,kitchen,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bathroom,living
18900,d13 Sun 03:00,kitchen,kitchen,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bathroom,living
18960,d13 Sun 04:00,kitchen,kitchen,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bathroom,living
19020,d13 Sun 05:00,kitchen,kitchen,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bathroom,living
19080,d13 Sun 06:00,kitchen,kitchen,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bathroom,living
19140,d13 Sun 07:00,kitchen,kitchen,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bathroom,living
19200,d13 Sun 08:00,kitchen,kitchen,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bathroom,living
19260,d13 Sun 09:00,kitchen,kitchen,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bathroom,living
19320,d13 Sun 10:00,living,kitchen,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,entry,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,bedroom_2
19380,d13 Sun 11:00,kitchen,kitchen,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,entry,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bathroom,entry
19440,d13 Sun 12:00,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,entry,living,bedroom_3,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bathroom,entry
19500,d13 Sun 13:00,outside,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,entry,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
19560,d13 Sun 14:00,outside,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,kitchen,bedroom_2,outside,outside,outside,outside,outside,outside,outside,entry,living,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
19620,d13 Sun 15:00,entry,entry,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,bedroom_3,entry,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
19680,d13 Sun 16:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,entry,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
19740,d13 Sun 17:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,entry,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
19800,d13 Sun 18:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,entry,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
19860,d13 Sun 19:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,entry,living,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
19920,d13 Sun 20:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,living,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,entry,living,bedroom_3,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
19980,d13 Sun 21:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,living,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,entry,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
20040,d13 Sun 22:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bathroom,bathroom,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,entry,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
20100,d13 Sun 23:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bathroom,bathroom,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,entry,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
20160,d14 Mon 00:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bathroom,bathroom,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,entry,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
20220,d14 Mon 01:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,entry,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
20280,d14 Mon 02:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,entry,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
20340,d14 Mon 03:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,entry,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
20400,d14 Mon 04:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,entry,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
20460,d14 Mon 05:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,entry,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
20520,d14 Mon 06:00,bedroom_1,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bathroom,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,entry,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
20580,d14 Mon 07:00,bedroom_1,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,entry,living,bedroom_3,kitchen,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
20640,d14 Mon 08:00,outside,outside,outside,outside,outside,kitchen,bedroom_1,outside,kitchen,bedroom_1,kitchen,outside,outside,outside,outside,outside,outside,outside,kitchen,bedroom_2,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_2,outside,outside,outside,outside,outside,outside,entry,living,bedroom_3,kitchen,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
20700,d14 Mon 09:00,outside,outside,outside,outside,outside,kitchen,bedroom_1,outside,kitchen,bedroom_1,kitchen,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,kitchen,outside,outside,outside,outside,outside,outside,outside,entry,living,bedroom_3,kitchen,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
20760,d14 Mon 10:00,outside,outside,outside,outside,outside,kitchen,bedroom_1,outside,kitchen,bedroom_1,kitchen,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,kitchen,outside,outside,outside,outside,outside,outside,outside,entry,living,bedroom_3,kitchen,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
20820,d14 Mon 11:00,outside,outside,outside,outside,outside,kitchen,bedroom_1,outside,kitchen,bedroom_1,kitchen,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,kitchen,outside,outside,outside,outside,outside,outside,outside,entry,living,bedroom_3,kitchen,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
20880,d14 Mon 12:00,outside,outside,outside,outside,outside,kitchen,bedroom_1,outside,kitchen,bedroom_1,kitchen,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,kitchen,outside,outside,outside,outside,outside,outside,outside,entry,living,bedroom_3,kitchen,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
20940,d14 Mon 13:00,outside,outside,outside,outside,outside,kitchen,bedroom_1,outside,kitchen,bedroom_1,kitchen,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,kitchen,outside,outside,outside,outside,outside,outside,outside,entry,living,bedroom_3,kitchen,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
21000,d14 Mon 14:00,outside,outside,outside,outside,outside,kitchen,bedroom_1,outside,kitchen,bedroom_1,kitchen,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,kitchen,outside,outside,outside,outside,outside,outside,outside,entry,living,bedroom_3,kitchen,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
21060,d14 Mon 15:00,outside,outside,outside,outside,outside,kitchen,bedroom_1,outside,kitchen,kitchen,kitchen,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,kitchen,outside,outside,outside,outside,outside,outside,outside,entry,living,bedroom_3,kitchen,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
21120,d14 Mon 16:00,outside,outside,outside,outside,outside,kitchen,bedroom_1,outside,kitchen,kitchen,kitchen,outside,outside,outside,outside,outside,outside,outside,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,entry,living,bedroom_3,kitchen,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
21180,d14 Mon 17:00,outside,outside,outside,outside,outside,kitchen,bedroom_1,outside,kitchen,kitchen,kitchen,outside,outside,outside,outside,outside,outside,outside,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,bedroom_3,kitchen,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
21240,d14 Mon 18:00,outside,outside,outside,outside,outside,kitchen,bedroom_1,outside,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,entry,living,bedroom_3,kitchen,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
21300,d14 Mon 19:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,entry,living,bedroom_3,kitchen,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
21360,d14 Mon 20:00,entry,entry,entry,bedroom_1,kitchen,kitchen,living,bedroom_1,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,bedroom_3,kitchen,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
21420,d14 Mon 21:00,living,entry,entry,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,bedroom_3,living,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
