t,stamp,phone_nadia,keys_nadia,wallet_nadia,laptop_nadia,water_bottle_nadia,lunchbox_nadia,book_nadia,notebook_nadia,mug_nadia,glasses_nadia,phone_evan,keys_evan,wallet_evan,backpack_evan,laptop_evan,notebook_evan,pen_evan,jacket_evan,mug_evan,phone_leila,keys_leila,wallet_leila,backpack_leila,laptop_leila,headphones_leila,charger_leila,water_bottle_leila,makeup_kit_leila,hairbrush_leila,yoga_mat_leila,phone_mateo,keys_mateo,backpack_mateo,water_bottle_mateo,lunchbox_mateo,notebook_mateo,pen_mateo,toy_mateo,blanket_mateo,tablet_1,remote_1,charger_1,plate_1,plate_2,plate_3,plate_4,bowl_1,bowl_2,pot_1,pan_1,laundry_basket_1,towel_1,vacuum_cleaner_1
19380,d13 Sun 11:00,person:resident_1,counter_k1,entry_table_e1,desk_b1,counter_k1,kitchen_table_k1,nightstand_b1,desk_b1,dish_rack_k1,kitchen_table_k1,chair_k2,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,bedroom_floor_b2,dish_rack_k1,bedroom_floor_b2,desk_b2,kitchen_table_k1,nightstand_b2,desk_b2,desk_b2,desk_b2,bedroom_floor_b2,sink_k1,entry_table_e1,entry_floor_e1,kitchen_table_k1,counter_k1,desk_b3,kitchen_table_k1,toy_chest_l1,bed_b3,couch_l1,coffee_table_l1,counter_k1,sink_k1,cupboard_k1,sink_k1,dish_rack_k1,dish_rack_k1,kitchen_table_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b2,towel_rack_ba1,entry_floor_e1
19440,d13 Sun 12:00,person:resident_1,counter_k1,entry_table_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,nightstand_b1,desk_b1,dish_rack_k1,nightstand_b1,chair_k2,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,bedroom_floor_b2,dish_rack_k1,bedroom_floor_b2,desk_b2,desk_b2,sink_k1,desk_b2,desk_b2,desk_b2,bedroom_floor_b2,sink_k1,entry_table_e1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,entry_floor_e1,toy_chest_l1,bed_b3,couch_l1,coffee_table_l1,counter_k1,sink_k1,cupboard_k1,kitchen_table_k1,dish_rack_k1,dish_rack_k1,kitchen_table_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b2,towel_rack_ba1,entry_floor_e1
19500,d13 Sun 13:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,nightstand_b1,person:resident_1,dish_rack_k1,nightstand_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,nightstand_b2,bedroom_floor_b2,dish_rack_k1,bedroom_floor_b2,desk_b2,desk_b2,desk_b2,desk_b2,sink_k1,desk_b2,bedroom_floor_b2,counter_k1,entry_table_e1,entry_floor_e1,kitchen_table_k1,counter_k1,kitchen_table_k1,entry_floor_e1,toy_chest_l1,sink_k1,counter_k1,coffee_table_l1,counter_k1,sink_k1,cupboard_k1,kitchen_table_k1,dish_rack_k1,dish_rack_k1,kitchen_table_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
19560,d13 Sun 14:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,nightstand_b1,person:resident_1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,desk_b2,desk_b2,person:resident_3,sink_k1,desk_b2,person:resident_3,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,entry_floor_e1,toy_chest_l1,couch_l1,counter_k1,coffee_table_l1,counter_k1,sink_k1,cupboard_k1,kitchen_table_k1,dish_rack_k1,dish_rack_k1,kitchen_table_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
19620,d13 Sun 15:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,armchair_l1,counter_k1,dish_rack_k1,armchair_l1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,person:resident_3,bedroom_floor_b2,desk_b2,desk_b2,desk_b2,desk_b2,sink_k1,desk_b2,bedroom_floor_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,counter_k1,desk_b3,entry_floor_e1,toy_chest_l1,couch_l1,armchair_l1,coffee_table_l1,counter_k1,sink_k1,cupboard_k1,kitchen_table_k1,dish_rack_k1,dish_rack_k1,kitchen_table_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
19680,d13 Sun 16:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,nightstand_b1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,person:resident_3,bedroom_floor_b2,desk_b2,desk_b2,desk_b2,counter_k1,sink_k1,desk_b2,bedroom_floor_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,toy_chest_l1,couch_l1,couch_l1,coffee_table_l1,counter_k1,sink_k1,cupboard_k1,kitchen_table_k1,dish_rack_k1,dish_rack_k1,kitchen_table_k1,dish_rack_k1,counter_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
19740,d13 Sun 17:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,nightstand_b1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,person:resident_3,kitchen_table_k1,desk_b2,desk_b2,desk_b2,counter_k1,sink_k1,desk_b2,bedroom_floor_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,toy_chest_l1,couch_l1,couch_l1,coffee_table_l1,counter_k1,sink_k1,cupboard_k1,kitchen_table_k1,dish_rack_k1,dish_rack_k1,kitchen_table_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
19800,d13 Sun 18:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,sink_k1,nightstand_b1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,person:resident_3,kitchen_table_k1,desk_b2,desk_b2,desk_b2,counter_k1,sink_k1,desk_b2,bedroom_floor_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,toy_chest_l1,couch_l1,couch_l1,coffee_table_l1,counter_k1,sink_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,kitchen_table_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
19860,d13 Sun 19:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,kitchen_table_k1,nightstand_b1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,person:resident_3,kitchen_table_k1,desk_b2,desk_b2,desk_b2,counter_k1,sink_k1,desk_b2,bedroom_floor_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,toy_chest_l1,couch_l1,couch_l1,coffee_table_l1,counter_k1,dish_rack_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,cupboard_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
19920,d13 Sun 20:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,kitchen_table_k1,nightstand_b1,counter_k1,dish_rack_k1,nightstand_b1,counter_k1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,person:resident_3,kitchen_table_k1,desk_b2,desk_b2,couch_l1,counter_k1,sink_k1,desk_b2,bedroom_floor_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,toy_chest_l1,bed_b3,couch_l1,coffee_table_l1,couch_l1,cupboard_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,cupboard_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
19980,d13 Sun 21:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,kitchen_table_k1,nightstand_b1,counter_k1,dish_rack_k1,nightstand_b1,coffee_table_l1,entry_table_e1,nightstand_b1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,person:resident_3,kitchen_table_k1,desk_b2,desk_b2,nightstand_b2,counter_k1,sink_k1,desk_b2,bedroom_floor_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,toy_chest_l1,bed_b3,couch_l1,coffee_table_l1,nightstand_b2,cupboard_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,cupboard_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
20040,d13 Sun 22:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,kitchen_table_k1,nightstand_b1,counter_k1,dish_rack_k1,nightstand_b1,coffee_table_l1,entry_table_e1,sink_k1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,person:resident_3,kitchen_table_k1,desk_b2,desk_b2,nightstand_b2,counter_k1,sink_k1,desk_b2,bedroom_floor_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,toy_chest_l1,bed_b3,couch_l1,coffee_table_l1,nightstand_b2,cupboard_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,cupboard_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
20100,d13 Sun 23:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,kitchen_table_k1,nightstand_b1,counter_k1,dish_rack_k1,nightstand_b1,coffee_table_l1,entry_table_e1,sink_k1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,person:resident_3,kitchen_table_k1,desk_b2,desk_b2,nightstand_b2,counter_k1,sink_k1,desk_b2,bedroom_floor_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,toy_chest_l1,bed_b3,couch_l1,coffee_table_l1,nightstand_b2,cupboard_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,cupboard_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
20160,d14 Mon 00:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,kitchen_table_k1,nightstand_b1,counter_k1,dish_rack_k1,nightstand_b1,coffee_table_l1,entry_table_e1,sink_k1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,person:resident_3,kitchen_table_k1,desk_b2,desk_b2,nightstand_b2,counter_k1,sink_k1,desk_b2,bedroom_floor_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,toy_chest_l1,bed_b3,couch_l1,coffee_table_l1,nightstand_b2,cupboard_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,cupboard_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
20220,d14 Mon 01:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,kitchen_table_k1,nightstand_b1,counter_k1,dish_rack_k1,nightstand_b1,coffee_table_l1,entry_table_e1,sink_k1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,person:resident_3,kitchen_table_k1,desk_b2,desk_b2,nightstand_b2,counter_k1,sink_k1,desk_b2,bedroom_floor_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,toy_chest_l1,bed_b3,couch_l1,coffee_table_l1,nightstand_b2,cupboard_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,cupboard_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
20280,d14 Mon 02:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,kitchen_table_k1,nightstand_b1,counter_k1,dish_rack_k1,nightstand_b1,coffee_table_l1,entry_table_e1,sink_k1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,person:resident_3,kitchen_table_k1,desk_b2,desk_b2,nightstand_b2,counter_k1,sink_k1,desk_b2,bedroom_floor_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,toy_chest_l1,bed_b3,couch_l1,coffee_table_l1,nightstand_b2,cupboard_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,cupboard_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
20340,d14 Mon 03:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,kitchen_table_k1,nightstand_b1,counter_k1,dish_rack_k1,nightstand_b1,coffee_table_l1,entry_table_e1,sink_k1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,person:resident_3,kitchen_table_k1,desk_b2,desk_b2,nightstand_b2,counter_k1,sink_k1,desk_b2,bedroom_floor_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,toy_chest_l1,bed_b3,couch_l1,coffee_table_l1,nightstand_b2,cupboard_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,cupboard_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
20400,d14 Mon 04:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,kitchen_table_k1,nightstand_b1,counter_k1,dish_rack_k1,nightstand_b1,coffee_table_l1,entry_table_e1,sink_k1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,person:resident_3,kitchen_table_k1,desk_b2,desk_b2,nightstand_b2,counter_k1,sink_k1,desk_b2,bedroom_floor_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,toy_chest_l1,bed_b3,couch_l1,coffee_table_l1,nightstand_b2,cupboard_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,cupboard_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
20460,d14 Mon 05:00,entry_table_e1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,kitchen_table_k1,nightstand_b1,counter_k1,dish_rack_k1,nightstand_b1,coffee_table_l1,entry_table_e1,sink_k1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,person:resident_3,kitchen_table_k1,desk_b2,desk_b2,nightstand_b2,counter_k1,sink_k1,desk_b2,bedroom_floor_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,toy_chest_l1,bed_b3,couch_l1,coffee_table_l1,nightstand_b2,cupboard_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,cupboard_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
20520,d14 Mon 06:00,person:resident_1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,kitchen_table_k1,nightstand_b1,counter_k1,dish_rack_k1,nightstand_b1,coffee_table_l1,entry_table_e1,sink_k1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,sink_k1,nightstand_b2,person:resident_3,person:resident_3,kitchen_table_k1,desk_b2,desk_b2,nightstand_b2,counter_k1,sink_k1,bathroom_shelf_ba1,bedroom_floor_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,toy_chest_l1,bed_b3,couch_l1,coffee_table_l1,nightstand_b2,cupboard_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,cupboard_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1
20580,d14 Mon 07:00,person:resident_1,entry_table_e1,entry_table_e1,desk_b1,dish_rack_k1,kitchen_table_k1,nightstand_b1,counter_k1,counter_k1,nightstand_b1,coffee_table_l1,entry_table_e1,sink_k1,chair_k1,chair_k1,chair_k1,chair_k1,entry_hook_e1,counter_k1,nightstand_b2,person:resident_3,person:resident_3,kitchen_table_k1,desk_b2,desk_b2,nightstand_b2,counter_k1,desk_b2,desk_b2,bedroom_floor_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,toy_chest_l1,bed_b3,kitchen_table_k1,coffee_table_l1,nightstand_b2,kitchen_table_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
20640,d14 Mon 08:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,cupboard_k1,nightstand_b1,person:resident_1,sink_k1,nightstand_b1,kitchen_table_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,nightstand_b2,person:resident_3,dish_rack_k1,kitchen_table_k1,desk_b2,desk_b2,nightstand_b2,counter_k1,desk_b2,cupboard_k1,bedroom_floor_b2,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,entry_floor_e1,toy_chest_l1,bed_b3,kitchen_table_k1,coffee_table_l1,nightstand_b2,sink_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,sink_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
20700,d14 Mon 09:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,cupboard_k1,nightstand_b1,person:resident_1,sink_k1,nightstand_b1,kitchen_table_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,desk_b2,nightstand_b2,person:resident_3,desk_b2,cupboard_k1,person:resident_3,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,entry_floor_e1,toy_chest_l1,bed_b3,kitchen_table_k1,coffee_table_l1,nightstand_b2,sink_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,sink_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
20760,d14 Mon 10:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,cupboard_k1,nightstand_b1,person:resident_1,sink_k1,nightstand_b1,kitchen_table_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,desk_b2,nightstand_b2,person:resident_3,desk_b2,cupboard_k1,person:resident_3,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,entry_floor_e1,toy_chest_l1,bed_b3,kitchen_table_k1,coffee_table_l1,nightstand_b2,sink_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,sink_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
20820,d14 Mon 11:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,cupboard_k1,nightstand_b1,person:resident_1,sink_k1,nightstand_b1,kitchen_table_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,desk_b2,nightstand_b2,person:resident_3,desk_b2,cupboard_k1,person:resident_3,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,entry_floor_e1,toy_chest_l1,bed_b3,kitchen_table_k1,coffee_table_l1,nightstand_b2,sink_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,sink_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
20880,d14 Mon 12:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,cupboard_k1,nightstand_b1,person:resident_1,sink_k1,nightstand_b1,kitchen_table_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,desk_b2,nightstand_b2,person:resident_3,desk_b2,cupboard_k1,person:resident_3,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,entry_floor_e1,toy_chest_l1,bed_b3,kitchen_table_k1,coffee_table_l1,nightstand_b2,sink_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,sink_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
20940,d14 Mon 13:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,cupboard_k1,nightstand_b1,person:resident_1,sink_k1,nightstand_b1,kitchen_table_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,desk_b2,nightstand_b2,person:resident_3,desk_b2,cupboard_k1,person:resident_3,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,entry_floor_e1,toy_chest_l1,bed_b3,kitchen_table_k1,coffee_table_l1,nightstand_b2,sink_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,sink_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
21000,d14 Mon 14:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,cupboard_k1,nightstand_b1,person:resident_1,sink_k1,nightstand_b1,kitchen_table_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,desk_b2,nightstand_b2,person:resident_3,desk_b2,cupboard_k1,person:resident_3,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,entry_floor_e1,toy_chest_l1,bed_b3,kitchen_table_k1,coffee_table_l1,nightstand_b2,sink_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,sink_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
21060,d14 Mon 15:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,cupboard_k1,nightstand_b1,person:resident_1,sink_k1,dish_rack_k1,kitchen_table_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,desk_b2,nightstand_b2,person:resident_3,desk_b2,cupboard_k1,person:resident_3,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,entry_floor_e1,toy_chest_l1,bed_b3,kitchen_table_k1,coffee_table_l1,nightstand_b2,sink_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,sink_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
21120,d14 Mon 16:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,cupboard_k1,nightstand_b1,person:resident_1,sink_k1,dish_rack_k1,kitchen_table_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,nightstand_b2,bedroom_floor_b2,desk_b2,bedroom_floor_b2,bedroom_floor_b2,desk_b2,nightstand_b2,desk_b2,desk_b2,cupboard_k1,bedroom_floor_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,counter_k1,kitchen_table_k1,entry_floor_e1,toy_chest_l1,bed_b3,kitchen_table_k1,coffee_table_l1,nightstand_b2,sink_k1,sink_k1,sink_k1,kitchen_table_k1,kitchen_table_k1,sink_k1,sink_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
21180,d14 Mon 17:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,cupboard_k1,nightstand_b1,person:resident_1,sink_k1,dish_rack_k1,kitchen_table_k1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,nightstand_b2,bedroom_floor_b2,desk_b2,bedroom_floor_b2,bedroom_floor_b2,kitchen_table_k1,nightstand_b2,desk_b2,desk_b2,cupboard_k1,bedroom_floor_b2,counter_k1,bedroom_floor_b3,entry_floor_e1,counter_k1,counter_k1,kitchen_table_k1,kitchen_table_k1,toy_chest_l1,bed_b3,kitchen_table_k1,coffee_table_l1,nightstand_b2,sink_k1,sink_k1,sink_k1,kitchen_table_k1,kitchen_table_k1,sink_k1,sink_k1,cupboard_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1
