t,stamp,mug_1,mug_2,bowl_1,bowl_2,plate_1,plate_2,laptop_1,laptop_2,phone_1,phone_2,keys_1,keys_2,book_1,book_2,water_bottle_1,water_bottle_2,backpack_1,backpack_2,jacket_1,jacket_2,charger_1,charger_2,notebook_1,pen_1,medication_bottle_1,toy_1,toy_2,blanket_1,blanket_2,dog_leash_1,towel_1,towel_2,wallet_1,wallet_2,umbrella_1,remote_1,headphones_1,lunchbox_1,lunchbox_2,gaming_controller_1
17400,d12 Sat 02:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
17460,d12 Sat 03:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
17520,d12 Sat 04:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
17580,d12 Sat 05:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
17640,d12 Sat 06:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
17700,d12 Sat 07:00,counter_k1,nightstand_b2,counter_k1,counter_k1,counter_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
17760,d12 Sat 08:00,counter_k1,counter_k1,kitchen_table_k1,sink_k1,counter_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,couch_l1,couch_l1,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
17820,d12 Sat 09:00,counter_k1,nightstand_b2,couch_l1,sink_k1,counter_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,couch_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,couch_l1,couch_l1,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
17880,d12 Sat 10:00,counter_k1,nightstand_b2,couch_l1,sink_k1,counter_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,couch_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,couch_l1,couch_l1,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
17940,d12 Sat 11:00,counter_k1,nightstand_b2,couch_l1,sink_k1,counter_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,couch_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,couch_l1,couch_l1,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
18000,d12 Sat 12:00,counter_k1,nightstand_b2,couch_l1,sink_k1,counter_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,couch_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,couch_l1,couch_l1,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
18060,d12 Sat 13:00,counter_k1,nightstand_b2,couch_l1,sink_k1,counter_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,couch_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,couch_l1,couch_l1,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
18120,d12 Sat 14:00,counter_k1,nightstand_b2,couch_l1,sink_k1,counter_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,couch_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,couch_l1,couch_l1,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
18180,d12 Sat 15:00,counter_k1,nightstand_b2,couch_l1,sink_k1,counter_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,couch_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,couch_l1,couch_l1,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
18240,d12 Sat 16:00,counter_k1,nightstand_b2,couch_l1,sink_k1,counter_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,couch_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,couch_l1,couch_l1,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
18300,d12 Sat 17:00,counter_k1,nightstand_b2,couch_l1,sink_k1,counter_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,person:resident_2,entry_floor_e1,couch_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,couch_l1,couch_l1,bed_b3,person:resident_2,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
18360,d12 Sat 18:00,counter_k1,nightstand_b2,couch_l1,sink_k1,counter_k1,counter_k1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,couch_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,couch_l1,couch_l1,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
18420,d12 Sat 19:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,couch_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
18480,d12 Sat 20:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bed_b2,entry_hook_e1,couch_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,couch_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
18540,d12 Sat 21:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,person:resident_2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,couch_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
18600,d12 Sat 22:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
18660,d12 Sat 23:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
18720,d13 Sun 00:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
18780,d13 Sun 01:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
18840,d13 Sun 02:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
18900,d13 Sun 03:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
18960,d13 Sun 04:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
19020,d13 Sun 05:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
19080,d13 Sun 06:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
19140,d13 Sun 07:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
19200,d13 Sun 08:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
19260,d13 Sun 09:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
19320,d13 Sun 10:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
19380,d13 Sun 11:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
19440,d13 Sun 12:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
19500,d13 Sun 13:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
19560,d13 Sun 14:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
19620,d13 Sun 15:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
19680,d13 Sun 16:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
19740,d13 Sun 17:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
19800,d13 Sun 18:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
19860,d13 Sun 19:00,counter_k1,nightstand_b2,sink_k1,sink_k1,sink_k1,couch_l1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b2,bed_b2,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,counter_k1,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,bed_b3,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
